date,INDPRO,200dma,indpro_signal
2008-03-05,101.5904,102.07894049999997,0.0
2008-03-06,101.5904,102.07781849999998,0.0
2008-03-07,101.5904,102.07655849999998,0.0
2008-03-10,101.5904,102.07529849999997,0.0
2008-03-11,101.5904,102.07403849999997,0.0
2008-03-12,101.5904,102.07277849999997,0.0
2008-03-13,101.5904,102.07151849999997,0.0
2008-03-14,101.5904,102.07025849999997,0.0
2008-03-17,101.5904,102.06899849999996,0.0
2008-03-18,101.5904,102.06773849999996,0.0
2008-03-19,101.5904,102.06647849999996,0.0
2008-03-20,101.5904,102.06521849999996,0.0
2008-03-21,101.5904,102.06395849999996,0.0
2008-03-24,101.5904,102.06269849999995,0.0
2008-03-25,101.5904,102.06143849999995,0.0
2008-03-26,101.5904,102.06017849999995,0.0
2008-03-27,101.5904,102.05891849999995,0.0
2008-03-28,101.5904,102.05765849999995,0.0
2008-03-31,101.5904,102.05639849999994,0.0
2008-04-01,100.9098,102.05173549999994,0.0
2008-04-02,100.9098,102.04707249999994,0.0
2008-04-03,100.9098,102.04240949999993,0.0
2008-04-04,100.9098,102.03774649999994,0.0
2008-04-07,100.9098,102.03369099999995,0.0
2008-04-08,100.9098,102.02963549999996,0.0
2008-04-09,100.9098,102.02557999999995,0.0
2008-04-10,100.9098,102.02152449999996,0.0
2008-04-11,100.9098,102.01746899999996,0.0
2008-04-14,100.9098,102.01341349999997,0.0
2008-04-15,100.9098,102.00935799999998,0.0
2008-04-16,100.9098,102.00530249999998,0.0
2008-04-17,100.9098,102.00124699999998,0.0
2008-04-18,100.9098,101.99719149999999,0.0
2008-04-21,100.9098,101.99313599999999,0.0
2008-04-22,100.9098,101.9890805,0.0
2008-04-23,100.9098,101.98502500000001,0.0
2008-04-24,100.9098,101.98096950000001,0.0
2008-04-25,100.9098,101.97691400000002,0.0
2008-04-28,100.9098,101.97285850000002,0.0
2008-04-29,100.9098,101.96880300000002,0.0
2008-04-30,100.9098,101.96474750000003,0.0
2008-05-01,100.3073,101.95767950000003,0.0
2008-05-02,100.3073,101.95061150000004,0.0
2008-05-05,100.3073,101.94354350000003,0.0
2008-05-06,100.3073,101.93647550000003,0.0
2008-05-07,100.3073,101.92819250000004,0.0
2008-05-08,100.3073,101.91990950000005,0.0
2008-05-09,100.3073,101.91162650000005,0.0
2008-05-12,100.3073,101.90334350000006,0.0
2008-05-13,100.3073,101.89506050000007,0.0
2008-05-14,100.3073,101.88677750000008,0.0
2008-05-15,100.3073,101.87849450000009,0.0
2008-05-16,100.3073,101.8702115000001,0.0
2008-05-19,100.3073,101.8619285000001,0.0
2008-05-20,100.3073,101.85364550000011,0.0
2008-05-21,100.3073,101.84536250000012,0.0
2008-05-22,100.3073,101.83707950000013,0.0
2008-05-23,100.3073,101.82879650000014,0.0
2008-05-26,100.3073,101.82051350000015,0.0
2008-05-27,100.3073,101.81223050000015,0.0
2008-05-28,100.3073,101.80394750000016,0.0
2008-05-29,100.3073,101.79566450000017,0.0
2008-05-30,100.3073,101.78738150000018,0.0
2008-06-02,100.0853,101.77798850000018,0.0
2008-06-03,100.0853,101.76859550000017,0.0
2008-06-04,100.0853,101.75920250000017,0.0
2008-06-05,100.0853,101.74980950000017,0.0
2008-06-06,100.0853,101.74041650000018,0.0
2008-06-09,100.0853,101.72983150000016,0.0
2008-06-10,100.0853,101.71924650000015,0.0
2008-06-11,100.0853,101.70866150000015,0.0
2008-06-12,100.0853,101.69807650000013,0.0
2008-06-13,100.0853,101.68749150000012,0.0
2008-06-16,100.0853,101.67690650000011,0.0
2008-06-17,100.0853,101.66632150000011,0.0
2008-06-18,100.0853,101.65573650000009,0.0
2008-06-19,100.0853,101.64515150000008,0.0
2008-06-20,100.0853,101.63456650000008,0.0
2008-06-23,100.0853,101.62398150000007,0.0
2008-06-24,100.0853,101.61339650000005,0.0
2008-06-25,100.0853,101.60281150000004,0.0
2008-06-26,100.0853,101.59222650000004,0.0
2008-06-27,100.0853,101.58164150000002,0.0
2008-06-30,100.0853,101.57105650000001,0.0
2008-07-01,99.6124,101.55810700000002,0.0
2008-07-02,99.6124,101.54515750000002,0.0
2008-07-03,99.6124,101.53220800000003,0.0
2008-07-04,99.6124,101.51925850000003,0.0
2008-07-07,99.6124,101.50788400000005,0.0
2008-07-08,99.6124,101.49650950000006,0.0
2008-07-09,99.6124,101.48513500000008,0.0
2008-07-10,99.6124,101.4737605000001,0.0
2008-07-11,99.6124,101.46238600000011,0.0
2008-07-14,99.6124,101.45101150000013,0.0
2008-07-15,99.6124,101.43963700000015,0.0
2008-07-16,99.6124,101.42826250000016,0.0
2008-07-17,99.6124,101.41688800000018,0.0
2008-07-18,99.6124,101.4055135000002,0.0
2008-07-21,99.6124,101.39413900000021,0.0
2008-07-22,99.6124,101.38276450000023,0.0
2008-07-23,99.6124,101.37139000000025,0.0
2008-07-24,99.6124,101.36001550000026,0.0
2008-07-25,99.6124,101.34864100000028,0.0
2008-07-28,99.6124,101.3372665000003,0.0
2008-07-29,99.6124,101.32589200000031,0.0
2008-07-30,99.6124,101.31451750000033,0.0
2008-07-31,99.6124,101.30314300000035,0.0
2008-08-01,98.0601,101.28400700000034,0.0
2008-08-04,98.0601,101.26487100000035,0.0
2008-08-05,98.0601,101.24573500000035,0.0
2008-08-06,98.0601,101.22659900000035,0.0
2008-08-07,98.0601,101.20454100000035,0.0
2008-08-08,98.0601,101.18248300000036,0.0
2008-08-11,98.0601,101.16042500000036,0.0
2008-08-12,98.0601,101.13836700000036,0.0
2008-08-13,98.0601,101.11630900000037,0.0
2008-08-14,98.0601,101.09425100000037,0.0
2008-08-15,98.0601,101.07219300000037,0.0
2008-08-18,98.0601,101.05013500000037,0.0
2008-08-19,98.0601,101.02807700000038,0.0
2008-08-20,98.0601,101.00601900000038,0.0
2008-08-21,98.0601,100.98396100000038,0.0
2008-08-22,98.0601,100.96190300000039,0.0
2008-08-25,98.0601,100.93984500000039,0.0
2008-08-26,98.0601,100.91778700000039,0.0
2008-08-27,98.0601,100.89572900000039,0.0
2008-08-28,98.0601,100.8736710000004,0.0
2008-08-29,98.0601,100.8516130000004,0.0
2008-09-01,93.8451,100.8084800000004,0.0
2008-09-02,93.8451,100.7653470000004,0.0
2008-09-03,93.8451,100.7222140000004,0.0
2008-09-04,93.8451,100.67908100000041,0.0
2008-09-05,93.8451,100.63594800000041,0.0
2008-09-08,93.8451,100.59286300000039,0.0
2008-09-09,93.8451,100.54977800000039,0.0
2008-09-10,93.8451,100.50669300000038,0.0
2008-09-11,93.8451,100.46360800000036,0.0
2008-09-12,93.8451,100.42052300000036,0.0
2008-09-15,93.8451,100.37743800000035,0.0
2008-09-16,93.8451,100.33435300000033,0.0
2008-09-17,93.8451,100.29126800000033,0.0
2008-09-18,93.8451,100.24818300000032,0.0
2008-09-19,93.8451,100.2050980000003,0.0
2008-09-22,93.8451,100.1620130000003,0.0
2008-09-23,93.8451,100.11892800000028,0.0
2008-09-24,93.8451,100.07584300000028,0.0
2008-09-25,93.8451,100.03275800000027,0.0
2008-09-26,93.8451,99.98967300000025,0.0
2008-09-29,93.8451,99.94658800000025,0.0
2008-09-30,93.8451,99.90350300000024,0.0
2008-10-01,94.7036,99.86471050000024,0.0
2008-10-02,94.7036,99.82591800000024,0.0
2008-10-03,94.7036,99.78712550000024,0.0
2008-10-06,94.7036,99.74833300000024,0.0
2008-10-07,94.7036,99.71027700000025,0.0
2008-10-08,94.7036,99.67222100000025,0.0
2008-10-09,94.7036,99.63416500000025,0.0
2008-10-10,94.7036,99.59610900000025,0.0
2008-10-13,94.7036,99.55805300000026,0.0
2008-10-14,94.7036,99.51999700000026,0.0
2008-10-15,94.7036,99.48194100000026,0.0
2008-10-16,94.7036,99.44388500000026,0.0
2008-10-17,94.7036,99.40582900000027,0.0
2008-10-20,94.7036,99.36777300000027,0.0
2008-10-21,94.7036,99.32971700000027,0.0
2008-10-22,94.7036,99.29166100000027,0.0
2008-10-23,94.7036,99.25360500000028,0.0
2008-10-24,94.7036,99.21554900000028,0.0
2008-10-27,94.7036,99.17749300000028,0.0
2008-10-28,94.7036,99.13943700000029,0.0
2008-10-29,94.7036,99.10138100000029,0.0
2008-10-30,94.7036,99.06332500000029,0.0
2008-10-31,94.7036,99.02526900000029,0.0
2008-11-03,93.4737,98.98106350000029,0.0
2008-11-04,93.4737,98.93685800000029,0.0
2008-11-05,93.4737,98.89265250000028,0.0
2008-11-06,93.4737,98.84844700000026,0.0
2008-11-07,93.4737,98.80612350000027,0.0
2008-11-10,93.4737,98.76380000000026,0.0
2008-11-11,93.4737,98.72147650000026,0.0
2008-11-12,93.4737,98.67915300000026,0.0
2008-11-13,93.4737,98.63682950000026,0.0
2008-11-14,93.4737,98.59450600000025,0.0
2008-11-17,93.4737,98.55218250000026,0.0
2008-11-18,93.4737,98.50985900000025,0.0
2008-11-19,93.4737,98.46753550000025,0.0
2008-11-20,93.4737,98.42521200000024,0.0
2008-11-21,93.4737,98.38288850000025,0.0
2008-11-24,93.4737,98.34056500000024,0.0
2008-11-25,93.4737,98.29824150000024,0.0
2008-11-26,93.4737,98.25591800000024,0.0
2008-11-27,93.4737,98.21359450000024,0.0
2008-11-28,93.4737,98.17127100000023,0.0
2008-12-01,90.825,98.11570400000024,0.0
2008-12-02,90.825,98.06013700000025,0.0
2008-12-03,90.825,98.00457000000026,0.0
2008-12-04,90.825,97.94900300000026,0.0
2008-12-05,90.825,97.89343600000028,0.0
2008-12-08,90.825,97.83960900000028,0.0
2008-12-09,90.825,97.78578200000027,0.0
2008-12-10,90.825,97.73195500000027,0.0
2008-12-11,90.825,97.67812800000027,0.0
2008-12-12,90.825,97.62430100000027,0.0
2008-12-15,90.825,97.57047400000027,0.0
2008-12-16,90.825,97.51664700000026,0.0
2008-12-17,90.825,97.46282000000026,0.0
2008-12-18,90.825,97.40899300000027,0.0
2008-12-19,90.825,97.35516600000027,0.0
2008-12-22,90.825,97.30133900000027,0.0
2008-12-23,90.825,97.24751200000026,0.0
2008-12-24,90.825,97.19368500000026,0.0
2008-12-25,90.825,97.13985800000026,0.0
2008-12-26,90.825,97.08603100000026,0.0
2008-12-29,90.825,97.03220400000026,0.0
2008-12-30,90.825,96.97837700000025,0.0
2008-12-31,90.825,96.92455000000025,0.0
2009-01-01,88.583,96.85951300000025,0.0
2009-01-02,88.583,96.79447600000023,0.0
2009-01-05,88.583,96.72943900000023,0.0
2009-01-06,88.583,96.66780500000021,0.0
2009-01-07,88.583,96.60617100000019,0.0
2009-01-08,88.583,96.54453700000018,0.0
2009-01-09,88.583,96.48290300000016,0.0
2009-01-12,88.583,96.42126900000015,0.0
2009-01-13,88.583,96.35963500000014,0.0
2009-01-14,88.583,96.29800100000013,0.0
2009-01-15,88.583,96.23636700000012,0.0
2009-01-16,88.583,96.1747330000001,0.0
2009-01-19,88.583,96.11309900000009,0.0
2009-01-20,88.583,96.05146500000008,0.0
2009-01-21,88.583,95.98983100000007,0.0
2009-01-22,88.583,95.92819700000005,0.0
2009-01-23,88.583,95.86656300000004,0.0
2009-01-26,88.583,95.80492900000003,0.0
2009-01-27,88.583,95.74329500000002,0.0
2009-01-28,88.583,95.681661,0.0
2009-01-29,88.583,95.620027,0.0
2009-01-30,88.583,95.55839299999998,0.0
2009-02-02,88.0069,95.49387849999998,0.0
2009-02-03,88.0069,95.42936399999996,0.0
2009-02-04,88.0069,95.36484949999996,0.0
2009-02-05,88.0069,95.30334749999996,0.0
2009-02-06,88.0069,95.24184549999997,0.0
2009-02-09,88.0069,95.18034349999996,0.0
2009-02-10,88.0069,95.11884149999996,0.0
2009-02-11,88.0069,95.05733949999996,0.0
2009-02-12,88.0069,94.99583749999996,0.0
2009-02-13,88.0069,94.93433549999996,0.0
2009-02-16,88.0069,94.87283349999996,0.0
2009-02-17,88.0069,94.81133149999997,0.0
2009-02-18,88.0069,94.74982949999996,0.0
2009-02-19,88.0069,94.68832749999996,0.0
2009-02-20,88.0069,94.62682549999995,0.0
2009-02-23,88.0069,94.56532349999996,0.0
2009-02-24,88.0069,94.50382149999996,0.0
2009-02-25,88.0069,94.44231949999995,0.0
2009-02-26,88.0069,94.38081749999996,0.0
2009-02-27,88.0069,94.31931549999996,0.0
2009-03-02,86.6045,94.25080149999997,0.0
2009-03-03,86.6045,94.18228749999997,0.0
2009-03-04,86.6045,94.11377349999997,0.0
2009-03-05,86.6045,94.04525949999997,0.0
2009-03-06,86.6045,93.97674549999998,0.0
2009-03-09,86.6045,93.9093415,0.0
2009-03-10,86.6045,93.8419375,0.0
2009-03-11,86.6045,93.77453350000002,0.0
2009-03-12,86.6045,93.70712950000002,0.0
2009-03-13,86.6045,93.63972550000004,0.0
2009-03-16,86.6045,93.57232150000006,0.0
2009-03-17,86.6045,93.50491750000006,0.0
2009-03-18,86.6045,93.43751350000008,0.0
2009-03-19,86.6045,93.37010950000008,0.0
2009-03-20,86.6045,93.3027055000001,0.0
2009-03-23,86.6045,93.23530150000012,0.0
2009-03-24,86.6045,93.16789750000012,0.0
2009-03-25,86.6045,93.10049350000014,0.0
2009-03-26,86.6045,93.03308950000014,0.0
2009-03-27,86.6045,92.96568550000016,0.0
2009-03-30,86.6045,92.89828150000018,0.0
2009-03-31,86.6045,92.83087750000018,0.0
2009-04-01,85.9406,92.7601540000002,0.0
2009-04-02,85.9406,92.68943050000021,0.0
2009-04-03,85.9406,92.61870700000023,0.0
2009-04-06,85.9406,92.54798350000024,0.0
2009-04-07,85.9406,92.47962450000024,0.0
2009-04-08,85.9406,92.41126550000024,0.0
2009-04-09,85.9406,92.34290650000024,0.0
2009-04-10,85.9406,92.27454750000024,0.0
2009-04-13,85.9406,92.20618850000024,0.0
2009-04-14,85.9406,92.13782950000024,0.0
2009-04-15,85.9406,92.06947050000025,0.0
2009-04-16,85.9406,92.00111150000025,0.0
2009-04-17,85.9406,91.93275250000025,0.0
2009-04-20,85.9406,91.86439350000025,0.0
2009-04-21,85.9406,91.79603450000025,0.0
2009-04-22,85.9406,91.72767550000025,0.0
2009-04-23,85.9406,91.65931650000024,0.0
2009-04-24,85.9406,91.59095750000024,0.0
2009-04-27,85.9406,91.52259850000024,0.0
2009-04-28,85.9406,91.45423950000024,0.0
2009-04-29,85.9406,91.38588050000024,0.0
2009-04-30,85.9406,91.31752150000024,0.0
2009-05-01,85.0635,91.24477700000023,0.0
2009-05-04,85.0635,91.17203250000023,0.0
2009-05-05,85.0635,91.09928800000021,0.0
2009-05-06,85.0635,91.0265435000002,0.0
2009-05-07,85.0635,90.9537990000002,0.0
2009-05-08,85.0635,90.8888160000002,0.0
2009-05-11,85.0635,90.8238330000002,0.0
2009-05-12,85.0635,90.75885000000022,0.0
2009-05-13,85.0635,90.69386700000022,0.0
2009-05-14,85.0635,90.62888400000024,0.0
2009-05-15,85.0635,90.56390100000024,0.0
2009-05-18,85.0635,90.49891800000024,0.0
2009-05-19,85.0635,90.43393500000026,0.0
2009-05-20,85.0635,90.36895200000026,0.0
2009-05-21,85.0635,90.30396900000027,0.0
2009-05-22,85.0635,90.23898600000028,0.0
2009-05-25,85.0635,90.17400300000028,0.0
2009-05-26,85.0635,90.10902000000029,0.0
2009-05-27,85.0635,90.0440370000003,0.0
2009-05-28,85.0635,89.9790540000003,0.0
2009-05-29,85.0635,89.91407100000032,0.0
2009-06-01,84.7841,89.84769100000032,0.0
2009-06-02,84.7841,89.78131100000033,0.0
2009-06-03,84.7841,89.71493100000035,0.0
2009-06-04,84.7841,89.64855100000035,0.0
2009-06-05,84.7841,89.58217100000036,0.0
2009-06-08,84.7841,89.53686600000037,0.0
2009-06-09,84.7841,89.49156100000039,0.0
2009-06-10,84.7841,89.44625600000039,0.0
2009-06-11,84.7841,89.4009510000004,0.0
2009-06-12,84.7841,89.35564600000042,0.0
2009-06-15,84.7841,89.31034100000042,0.0
2009-06-16,84.7841,89.26503600000044,0.0
2009-06-17,84.7841,89.21973100000045,0.0
2009-06-18,84.7841,89.17442600000045,0.0
2009-06-19,84.7841,89.12912100000047,0.0
2009-06-22,84.7841,89.08381600000048,0.0
2009-06-23,84.7841,89.03851100000048,0.0
2009-06-24,84.7841,88.9932060000005,0.0
2009-06-25,84.7841,88.94790100000051,0.0
2009-06-26,84.7841,88.90259600000053,0.0
2009-06-29,84.7841,88.85729100000053,0.0
2009-06-30,84.7841,88.81198600000054,0.0
2009-07-01,85.7471,88.77149600000055,0.0
2009-07-02,85.7471,88.73100600000056,0.0
2009-07-03,85.7471,88.69051600000057,0.0
2009-07-06,85.7471,88.65002600000058,0.0
2009-07-07,85.7471,88.60953600000059,0.0
2009-07-08,85.7471,88.56475350000059,0.0
2009-07-09,85.7471,88.51997100000058,0.0
2009-07-10,85.7471,88.47518850000058,0.0
2009-07-13,85.7471,88.43040600000059,0.0
2009-07-14,85.7471,88.38562350000058,0.0
2009-07-15,85.7471,88.34084100000058,0.0
2009-07-16,85.7471,88.29605850000058,0.0
2009-07-17,85.7471,88.25127600000059,0.0
2009-07-20,85.7471,88.20649350000058,0.0
2009-07-21,85.7471,88.16171100000058,0.0
2009-07-22,85.7471,88.11692850000058,0.0
2009-07-23,85.7471,88.07214600000057,0.0
2009-07-24,85.7471,88.02736350000058,0.0
2009-07-27,85.7471,87.98258100000058,0.0
2009-07-28,85.7471,87.93779850000057,0.0
2009-07-29,85.7471,87.89301600000057,0.0
2009-07-30,85.7471,87.84823350000057,0.0
2009-07-31,85.7471,87.80345100000056,0.0
2009-08-03,86.7094,87.76348000000057,0.0
2009-08-04,86.7094,87.72350900000056,0.0
2009-08-05,86.7094,87.68353800000055,0.0
2009-08-06,86.7094,87.64356700000054,0.0
2009-08-07,86.7094,87.60359600000055,0.0
2009-08-10,86.7094,87.56977450000055,0.0
2009-08-11,86.7094,87.53595300000056,0.0
2009-08-12,86.7094,87.50213150000056,0.0
2009-08-13,86.7094,87.46831000000057,0.0
2009-08-14,86.7094,87.43448850000057,0.0
2009-08-17,86.7094,87.40066700000058,0.0
2009-08-18,86.7094,87.36684550000058,0.0
2009-08-19,86.7094,87.33302400000059,0.0
2009-08-20,86.7094,87.29920250000059,0.0
2009-08-21,86.7094,87.2653810000006,0.0
2009-08-24,86.7094,87.2315595000006,0.0
2009-08-25,86.7094,87.19773800000061,0.0
2009-08-26,86.7094,87.16391650000061,0.0
2009-08-27,86.7094,87.13009500000062,0.0
2009-08-28,86.7094,87.09627350000062,0.0
2009-08-31,86.7094,87.06245200000063,0.0
2009-09-01,87.4072,87.03211950000065,1.0
2009-09-02,87.4072,87.00178700000066,1.0
2009-09-03,87.4072,86.97145450000068,1.0
2009-09-04,87.4072,86.94112200000069,1.0
2009-09-07,87.4072,86.92403300000069,1.0
2009-09-08,87.4072,86.90694400000069,1.0
2009-09-09,87.4072,86.8898550000007,1.0
2009-09-10,87.4072,86.8727660000007,1.0
2009-09-11,87.4072,86.85567700000071,1.0
2009-09-14,87.4072,86.83858800000071,1.0
2009-09-15,87.4072,86.82149900000071,1.0
2009-09-16,87.4072,86.80441000000071,1.0
2009-09-17,87.4072,86.78732100000072,1.0
2009-09-18,87.4072,86.77023200000072,1.0
2009-09-21,87.4072,86.75314300000073,1.0
2009-09-22,87.4072,86.73605400000073,1.0
2009-09-23,87.4072,86.71896500000074,1.0
2009-09-24,87.4072,86.70187600000074,1.0
2009-09-25,87.4072,86.68478700000074,1.0
2009-09-28,87.4072,86.66769800000074,1.0
2009-09-29,87.4072,86.65060900000076,1.0
2009-09-30,87.4072,86.63352000000076,1.0
2009-10-01,87.6595,86.61769250000076,1.0
2009-10-02,87.6595,86.60186500000076,1.0
2009-10-05,87.6595,86.58603750000077,1.0
2009-10-06,87.6595,86.57021000000077,1.0
2009-10-07,87.6595,86.55438250000077,1.0
2009-10-08,87.6595,86.54976500000079,1.0
2009-10-09,87.6595,86.54514750000081,1.0
2009-10-12,87.6595,86.54053000000081,1.0
2009-10-13,87.6595,86.53591250000083,1.0
2009-10-14,87.6595,86.53129500000085,1.0
2009-10-15,87.6595,86.52667750000086,1.0
2009-10-16,87.6595,86.52206000000088,1.0
2009-10-19,87.6595,86.51744250000088,1.0
2009-10-20,87.6595,86.5128250000009,1.0
2009-10-21,87.6595,86.50820750000092,1.0
2009-10-22,87.6595,86.50359000000093,1.0
2009-10-23,87.6595,86.49897250000095,1.0
2009-10-26,87.6595,86.49435500000097,1.0
2009-10-27,87.6595,86.48973750000097,1.0
2009-10-28,87.6595,86.48512000000099,1.0
2009-10-29,87.6595,86.48050250000101,1.0
2009-10-30,87.6595,86.47588500000101,1.0
2009-11-02,88.0061,86.47300050000102,1.0
2009-11-03,88.0061,86.47011600000101,1.0
2009-11-04,88.0061,86.46723150000102,1.0
2009-11-05,88.0061,86.46434700000101,1.0
2009-11-06,88.0061,86.46146250000102,1.0
2009-11-09,88.0061,86.46145850000102,1.0
2009-11-10,88.0061,86.461454500001,1.0
2009-11-11,88.0061,86.46145050000099,1.0
2009-11-12,88.0061,86.46144650000099,1.0
2009-11-13,88.0061,86.46144250000097,1.0
2009-11-16,88.0061,86.46143850000097,1.0
2009-11-17,88.0061,86.46143450000096,1.0
2009-11-18,88.0061,86.46143050000096,1.0
2009-11-19,88.0061,86.46142650000094,1.0
2009-11-20,88.0061,86.46142250000094,1.0
2009-11-23,88.0061,86.46141850000093,1.0
2009-11-24,88.0061,86.46141450000091,1.0
2009-11-25,88.0061,86.46141050000091,1.0
2009-11-26,88.0061,86.4614065000009,1.0
2009-11-27,88.0061,86.4614025000009,1.0
2009-11-30,88.0061,86.46139850000088,1.0
2009-12-01,88.2819,86.46277350000089,1.0
2009-12-02,88.2819,86.4641485000009,1.0
2009-12-03,88.2819,86.46552350000091,1.0
2009-12-04,88.2819,86.46689850000092,1.0
2009-12-07,88.2819,86.47528550000092,1.0
2009-12-08,88.2819,86.48367250000092,1.0
2009-12-09,88.2819,86.49205950000092,1.0
2009-12-10,88.2819,86.50044650000092,1.0
2009-12-11,88.2819,86.50883350000093,1.0
2009-12-14,88.2819,86.51722050000093,1.0
2009-12-15,88.2819,86.52560750000093,1.0
2009-12-16,88.2819,86.53399450000093,1.0
2009-12-17,88.2819,86.54238150000094,1.0
2009-12-18,88.2819,86.55076850000094,1.0
2009-12-21,88.2819,86.55915550000094,1.0
2009-12-22,88.2819,86.56754250000094,1.0
2009-12-23,88.2819,86.57592950000095,1.0
2009-12-24,88.2819,86.58431650000095,1.0
2009-12-25,88.2819,86.59270350000095,1.0
2009-12-28,88.2819,86.60109050000095,1.0
2009-12-29,88.2819,86.60947750000096,1.0
2009-12-30,88.2819,86.61786450000096,1.0
2009-12-31,88.2819,86.62625150000096,1.0
2010-01-01,89.2744,86.63960100000095,1.0
2010-01-04,89.2744,86.65295050000094,1.0
2010-01-05,89.2744,86.66630000000092,1.0
2010-01-06,89.2744,86.68296900000091,1.0
2010-01-07,89.2744,86.69963800000089,1.0
2010-01-08,89.2744,86.71630700000087,1.0
2010-01-11,89.2744,86.73297600000086,1.0
2010-01-12,89.2744,86.74964500000084,1.0
2010-01-13,89.2744,86.76631400000082,1.0
2010-01-14,89.2744,86.7829830000008,1.0
2010-01-15,89.2744,86.79965200000079,1.0
2010-01-18,89.2744,86.81632100000077,1.0
2010-01-19,89.2744,86.83299000000075,1.0
2010-01-20,89.2744,86.84965900000074,1.0
2010-01-21,89.2744,86.86632800000072,1.0
2010-01-22,89.2744,86.8829970000007,1.0
2010-01-25,89.2744,86.89966600000069,1.0
2010-01-26,89.2744,86.91633500000067,1.0
2010-01-27,89.2744,86.93300400000065,1.0
2010-01-28,89.2744,86.94967300000064,1.0
2010-01-29,89.2744,86.96634200000062,1.0
2010-02-01,89.5648,86.98446300000062,1.0
2010-02-02,89.5648,87.00258400000061,1.0
2010-02-03,89.5648,87.0207050000006,1.0
2010-02-04,89.5648,87.0388260000006,1.0
2010-02-05,89.5648,87.06133250000059,1.0
2010-02-08,89.5648,87.0838390000006,1.0
2010-02-09,89.5648,87.10634550000059,1.0
2010-02-10,89.5648,87.12885200000059,1.0
2010-02-11,89.5648,87.15135850000058,1.0
2010-02-12,89.5648,87.17386500000059,1.0
2010-02-15,89.5648,87.19637150000058,1.0
2010-02-16,89.5648,87.21887800000059,1.0
2010-02-17,89.5648,87.24138450000059,1.0
2010-02-18,89.5648,87.26389100000058,1.0
2010-02-19,89.5648,87.28639750000059,1.0
2010-02-22,89.5648,87.30890400000058,1.0
2010-02-23,89.5648,87.33141050000059,1.0
2010-02-24,89.5648,87.35391700000058,1.0
2010-02-25,89.5648,87.37642350000058,1.0
2010-02-26,89.5648,87.39893000000058,1.0
2010-03-01,90.2296,87.42476050000057,1.0
2010-03-02,90.2296,87.45059100000057,1.0
2010-03-03,90.2296,87.47642150000055,1.0
2010-03-04,90.2296,87.50225200000055,1.0
2010-03-05,90.2296,87.52808250000055,1.0
2010-03-08,90.2296,87.55531000000053,1.0
2010-03-09,90.2296,87.58253750000053,1.0
2010-03-10,90.2296,87.60976500000052,1.0
2010-03-11,90.2296,87.6369925000005,1.0
2010-03-12,90.2296,87.6642200000005,1.0
2010-03-15,90.2296,87.69144750000049,1.0
2010-03-16,90.2296,87.71867500000047,1.0
2010-03-17,90.2296,87.74590250000047,1.0
2010-03-18,90.2296,87.77313000000045,1.0
2010-03-19,90.2296,87.80035750000044,1.0
2010-03-22,90.2296,87.82758500000044,1.0
2010-03-23,90.2296,87.85481250000042,1.0
2010-03-24,90.2296,87.88204000000042,1.0
2010-03-25,90.2296,87.90926750000041,1.0
2010-03-26,90.2296,87.93649500000039,1.0
2010-03-29,90.2296,87.96372250000039,1.0
2010-03-30,90.2296,87.99095000000038,1.0
2010-03-31,90.2296,88.01817750000036,1.0
2010-04-01,90.5689,88.04710150000035,1.0
2010-04-02,90.5689,88.07602550000034,1.0
2010-04-05,90.5689,88.10494950000033,1.0
2010-04-06,90.5689,88.13387350000032,1.0
2010-04-07,90.5689,88.1579825000003,1.0
2010-04-08,90.5689,88.1820915000003,1.0
2010-04-09,90.5689,88.20620050000029,1.0
2010-04-12,90.5689,88.23030950000027,1.0
2010-04-13,90.5689,88.25441850000027,1.0
2010-04-14,90.5689,88.27852750000025,1.0
2010-04-15,90.5689,88.30263650000025,1.0
2010-04-16,90.5689,88.32674550000023,1.0
2010-04-19,90.5689,88.35085450000022,1.0
2010-04-20,90.5689,88.3749635000002,1.0
2010-04-21,90.5689,88.3990725000002,1.0
2010-04-22,90.5689,88.4231815000002,1.0
2010-04-23,90.5689,88.44729050000018,1.0
2010-04-26,90.5689,88.47139950000017,1.0
2010-04-27,90.5689,88.49550850000016,1.0
2010-04-28,90.5689,88.51961750000015,1.0
2010-04-29,90.5689,88.54372650000013,1.0
2010-04-30,90.5689,88.56783550000013,1.0
2010-05-03,91.8247,88.59822350000013,1.0
2010-05-04,91.8247,88.62861150000013,1.0
2010-05-05,91.8247,88.65899950000014,1.0
2010-05-06,91.8247,88.68938750000014,1.0
2010-05-07,91.8247,88.71977550000014,1.0
2010-05-10,91.8247,88.74535200000015,1.0
2010-05-11,91.8247,88.77092850000015,1.0
2010-05-12,91.8247,88.79650500000017,1.0
2010-05-13,91.8247,88.82208150000017,1.0
2010-05-14,91.8247,88.84765800000018,1.0
2010-05-17,91.8247,88.87323450000018,1.0
2010-05-18,91.8247,88.8988110000002,1.0
2010-05-19,91.8247,88.9243875000002,1.0
2010-05-20,91.8247,88.9499640000002,1.0
2010-05-21,91.8247,88.9755405000002,1.0
2010-05-24,91.8247,89.0011170000002,1.0
2010-05-25,91.8247,89.02669350000022,1.0
2010-05-26,91.8247,89.05227000000022,1.0
2010-05-27,91.8247,89.07784650000023,1.0
2010-05-28,91.8247,89.10342300000023,1.0
2010-05-31,91.8247,89.12899950000025,1.0
2010-06-01,92.007,89.15548750000025,1.0
