None,date,close,21d_vol,200d_vol,market_vol_cross,21d,200d,market_cross
3358,2010-09-16,1124.66,0.011213652834521881,0.012074740475977187,1.0,1085.6271428571429,1116.07245,0.0
3357,2010-09-17,1125.59,0.011214266405898916,0.012045346373917798,1.0,1087.1238095238095,1116.1561,0.0
3356,2010-09-20,1142.71,0.010759275887927819,0.012092074841327044,1.0,1090.3180952380953,1116.32345,0.0
3355,2010-09-21,1139.78,0.010728364675071803,0.012078245043193901,1.0,1093.560476190476,1116.52275,0.0
3354,2010-09-22,1134.28,0.01075537252696447,0.012077486614594124,1.0,1096.747142857143,1116.66425,0.0
3353,2010-09-23,1124.83,0.010324175423737507,0.012091043107306076,1.0,1100.2214285714285,1116.77215,0.0
3352,2010-09-24,1148.67,0.011029439553871706,0.012157922251599913,1.0,1104.6661904761904,1117.0558,0.0
3351,2010-09-27,1142.16,0.010929709535362543,0.012162708395734145,1.0,1109.1871428571428,1117.2868500000002,0.0
3350,2010-09-28,1147.7,0.010562930800772271,0.012160624052679644,1.0,1113.1447619047617,1117.5136,0.0
3349,2010-09-29,1144.73,0.009807123745419914,0.012159700315472003,1.0,1117.7071428571428,1117.7052,1.0
3348,2010-09-30,1141.2,0.009902944592674583,0.012152331751903816,1.0,1122.0819047619048,1117.8406499999999,1.0
3347,2010-10-01,1146.24,0.008073075441820992,0.01214935116905844,1.0,1125.222380952381,1118.0322,1.0
3346,2010-10-04,1137.03,0.008274854793083885,0.012163099069928832,1.0,1127.4571428571428,1118.17145,1.0
3345,2010-10-05,1160.75,0.00891751041253137,0.01221911190064346,1.0,1130.135238095238,1118.4948000000002,1.0
3344,2010-10-06,1159.97,0.008368886336149413,0.012212976342439648,1.0,1133.3795238095238,1118.7823,1.0
3343,2010-10-07,1158.06,0.008383585129447254,0.012192170654057824,1.0,1136.1980952380954,1119.00235,1.0
3342,2010-10-08,1165.15,0.008406001087921845,0.012197029361331862,1.0,1139.1014285714286,1119.238,1.0
3341,2010-10-11,1165.32,0.008404562654332573,0.012196125832676432,1.0,1141.7571428571428,1119.4616500000002,1.0
3340,2010-10-12,1169.77,0.008173505676844694,0.012193569781904733,1.0,1144.0366666666666,1119.6781,1.0
3339,2010-10-13,1178.1,0.00822188008571294,0.012203168850871112,1.0,1146.7509523809522,1119.9297,1.0
3338,2010-10-14,1173.81,0.00831946065417429,0.012205700759543206,1.0,1149.0719047619048,1120.1677499999998,1.0
3337,2010-10-15,1176.19,0.00830154537764042,0.012206378007160536,1.0,1151.5257142857142,1120.4166,1.0
3336,2010-10-18,1184.71,0.008368125976540415,0.012194245784148267,1.0,1154.3409523809523,1120.76465,1.0
3335,2010-10-19,1165.9,0.008758873901930761,0.012197761168749904,1.0,1155.445238095238,1120.9292,1.0
3334,2010-10-20,1178.17,0.00895636835116608,0.012217837840731638,1.0,1157.2733333333333,1121.13745,1.0
3333,2010-10-21,1180.26,0.008834988892179414,0.012218330295406254,1.0,1159.462857142857,1121.3530500000002,1.0
3332,2010-10-22,1183.08,0.008516585154094088,0.01221634242586908,1.0,1162.2366666666667,1121.56,1.0
3331,2010-10-25,1185.62,0.007379154612646899,0.01221563849162422,1.0,1163.9961904761906,1121.7631999999999,1.0
3330,2010-10-26,1185.64,0.007204165439576919,0.01221513298059001,1.0,1166.0666666666666,1121.9565,1.0
3329,2010-10-27,1182.45,0.007231690099688464,0.012197834654677114,1.0,1167.7214285714285,1122.18765,1.0
3328,2010-10-28,1183.78,0.007173858015936898,0.012184462697786369,1.0,1169.5809523809523,1122.3781499999998,1.0
3327,2010-10-29,1183.26,0.007110351978734984,0.012183475935730019,1.0,1171.5838095238096,1122.55215,1.0
3326,2010-11-01,1184.38,0.0070851131998753885,0.012158340345485878,1.0,1173.4,1122.7939,1.0
3325,2010-11-02,1193.57,0.006846566136761702,0.01213916397078851,1.0,1176.092380952381,1123.0106,1.0
3324,2010-11-03,1197.96,0.005428789074581181,0.012117128882091465,1.0,1177.8642857142859,1123.3102000000001,1.0
3323,2010-11-04,1221.06,0.0066171491304520755,0.012111328270780857,1.0,1180.7733333333333,1123.8331,1.0
3322,2010-11-05,1225.85,0.0065562150309607815,0.01200443435293577,1.0,1184.0014285714287,1124.50355,1.0
3321,2010-11-08,1223.25,0.006588939494157059,0.01200255286198391,1.0,1186.7680952380954,1125.1359,1.0
3320,2010-11-09,1213.4,0.006958972806815433,0.012013386504709494,1.0,1189.057619047619,1125.74205,1.0
3319,2010-11-10,1218.71,0.006967545603153935,0.012012527585036625,1.0,1191.3880952380953,1126.3481,1.0
3318,2010-11-11,1213.54,0.006988622377264627,0.01198498132724825,1.0,1193.0757142857142,1126.99315,1.0
3317,2010-11-12,1199.21,0.007498728952200669,0.011994571195534043,1.0,1194.2852380952381,1127.61985,1.0
3316,2010-11-15,1197.75,0.007510367833820887,0.011956097228188948,1.0,1195.311904761905,1128.16265,1.0
3315,2010-11-16,1178.34,0.008237962385888793,0.01198218879447424,1.0,1195.0085714285715,1128.53775,1.0
3314,2010-11-17,1178.59,0.007406006774239066,0.011975056745848778,1.0,1195.6128571428574,1128.9443,1.0
3313,2010-11-18,1196.69,0.007789896515859664,0.011803233878615637,1.0,1196.4947619047618,1129.6121999999998,1.0
3312,2010-11-19,1199.73,0.007796735244127151,0.011802912066135639,1.0,1197.421904761905,1130.2799,1.0
3311,2010-11-22,1197.84,0.007803844214641418,0.011784656821176716,1.0,1198.124761904762,1130.9854,1.0
3310,2010-11-23,1180.73,0.008446579934746122,0.011799500463007921,1.0,1197.8919047619047,1131.53645,1.0
3309,2010-11-24,1198.35,0.009060104459112775,0.01184121862207345,1.0,1198.497142857143,1132.18755,1.0
3308,2010-11-26,1189.4,0.00920442714909049,0.011837319291184908,1.0,1198.828095238095,1132.7422,1.0
3307,2010-11-29,1187.76,0.009209149504210278,0.011835833567926881,1.0,1199.017619047619,1133.30345,1.0
3306,2010-11-30,1180.55,0.009309496836891808,0.011780441248814536,1.0,1198.8885714285714,1133.73185,1.0
3305,2010-12-01,1206.07,0.010426884375090227,0.011870763024699887,1.0,1199.9214285714286,1134.26465,1.0
3304,2010-12-02,1221.53,0.010646684538157989,0.011894710449452775,1.0,1201.252857142857,1134.8385500000002,1.0
3303,2010-12-03,1224.71,0.010636322197478806,0.01189504371786464,1.0,1202.5266666666666,1135.41625,1.0
3302,2010-12-06,1223.12,0.009804649216138163,0.011895221762331518,1.0,1202.624761904762,1135.9918,1.0
3301,2010-12-07,1223.75,0.009766153368304614,0.01186109078869771,1.0,1202.5247619047618,1136.6375500000001,1.0
3300,2010-12-08,1228.28,0.009787842832294313,0.011845524633709347,1.0,1202.7642857142857,1137.2527499999999,1.0
3299,2010-12-09,1233.0,0.009627971792269546,0.011846362110593167,1.0,1203.6976190476191,1137.90305,1.0
3298,2010-12-10,1240.4,0.009664631052468654,0.011852431330221833,1.0,1204.730476190476,1138.5826,1.0
3297,2010-12-13,1240.46,0.009596685297676275,0.011833127461662752,1.0,1206.0123809523811,1139.2063500000002,1.0
3296,2010-12-14,1241.59,0.009130005468577016,0.011832469874224844,1.0,1208.030476190476,1139.82275,1.0
3295,2010-12-15,1235.23,0.009231081010479572,0.011839232183499714,1.0,1209.815238095238,1140.4049499999999,1.0
3294,2010-12-16,1242.87,0.008322222771348106,0.011843830288409626,1.0,1212.888095238095,1141.0044500000001,1.0
3293,2010-12-17,1243.91,0.008314607376805026,0.011805500455624044,1.0,1215.9985714285713,1141.5304999999998,1.0
3292,2010-12-20,1247.08,0.00779230430820176,0.011806352932155413,1.0,1218.3980952380953,1142.0734,1.0
3291,2010-12-21,1254.6,0.007841818478448401,0.011812566584473433,1.0,1221.0109523809524,1142.64415,1.0
3290,2010-12-22,1258.84,0.007799129020336233,0.011810882979989822,1.0,1223.9157142857143,1143.2103,1.0
3289,2010-12-23,1256.77,0.006871119750349365,0.011809102658019465,1.0,1227.5366666666666,1143.74295,1.0
3288,2010-12-27,1257.54,0.006324587808736983,0.01180901529854974,1.0,1230.355238095238,1144.2807,1.0
3287,2010-12-28,1258.51,0.005929529302684901,0.011809037524223985,1.0,1233.6461904761904,1144.8207,1.0
3286,2010-12-29,1259.78,0.005870182610239445,0.01179771080698701,1.0,1237.0757142857142,1145.3223,1.0
3285,2010-12-30,1257.88,0.005602290503721659,0.011792254189850042,1.0,1240.7580952380952,1145.78065,1.0
3284,2010-12-31,1257.64,0.0037321025160793925,0.01179221752042563,1.0,1243.2138095238095,1146.2397,1.0
3283,2011-01-03,1271.87,0.003526692010488463,0.011810709387323978,1.0,1245.6109523809525,1146.79955,1.0
3282,2011-01-04,1270.2,0.0035919449163666897,0.011806791432921317,1.0,1247.7771428571427,1147.3215,1.0
3281,2011-01-05,1276.56,0.0035885450139854433,0.011801621377690962,1.0,1250.3219047619048,1147.83345,1.0
3280,2011-01-06,1273.85,0.0036893411127062433,0.011795507032123752,1.0,1252.707619047619,1148.3641,1.0
3279,2011-01-07,1271.5,0.00375296747886765,0.011795639706480858,1.0,1254.7657142857142,1148.89295,1.0
3278,2011-01-10,1269.75,0.003773302693022054,0.01179631435105143,1.0,1256.5157142857142,1149.40875,1.0
3277,2011-01-11,1274.48,0.003666533412470621,0.011792765545393834,1.0,1258.1385714285711,1149.9150499999998,1.0
3276,2011-01-12,1285.96,0.004015395580885339,0.011808228541072963,1.0,1260.305238095238,1150.4785000000002,1.0
3275,2011-01-13,1283.76,0.004081919879421589,0.011806257231471455,1.0,1262.3133333333333,1151.05015,1.0
3274,2011-01-14,1293.24,0.003961223694671559,0.01180617171255495,1.0,1265.0757142857142,1151.6258500000001,1.0
3273,2011-01-18,1295.02,0.0038570951108763806,0.01179454643672511,1.0,1267.5590476190478,1152.16375,1.0
3272,2011-01-19,1281.92,0.004677201830051382,0.011817980591811045,1.0,1269.3690476190477,1152.6261499999998,1.0
3271,2011-01-20,1280.26,0.004706556032421619,0.011810194649070493,1.0,1270.9490476190476,1153.1152,1.0
3270,2011-01-21,1283.35,0.004588514875766738,0.011809177714909531,1.0,1272.3180952380953,1153.59975,1.0
3269,2011-01-24,1290.84,0.004679793304690209,0.011807080763739075,1.0,1273.8419047619047,1154.0820999999999,1.0
3268,2011-01-25,1291.18,0.004640218896715559,0.011806678365036127,1.0,1275.480476190476,1154.5556,1.0
3267,2011-01-26,1296.63,0.004680394989607035,0.011809768648684061,1.0,1277.3419047619047,1155.05225,1.0
3266,2011-01-27,1299.54,0.004680610483696196,0.011786072423506447,1.0,1279.2957142857142,1155.4967,1.0
3265,2011-01-28,1276.34,0.0063345496960459215,0.011857350892589661,1.0,1280.0842857142857,1155.82005,1.0
3264,2011-01-31,1286.12,0.006492951085030727,0.011810358131748492,1.0,1281.4290476190477,1156.29,1.0
3263,2011-02-01,1307.59,0.0073091089918085154,0.011862128009677465,1.0,1283.807619047619,1156.84035,1.0
3262,2011-02-02,1304.03,0.007042184451379739,0.011851933746933874,1.0,1285.3390476190475,1157.32465,1.0
3261,2011-02-03,1307.1,0.007022441151002392,0.011852322050322859,1.0,1287.0961904761905,1157.83045,1.0
3260,2011-02-04,1310.87,0.0069828237159765,0.011852890453570797,1.0,1288.73,1158.34145,1.0
3259,2011-02-07,1319.05,0.007017763415530629,0.011850562802362038,1.0,1290.882380952381,1158.8503,1.0
3258,2011-02-08,1324.57,0.006990291273913175,0.011848809381123418,1.0,1293.409523809524,1159.4129,1.0
3257,2011-02-09,1320.88,0.007030556242396117,0.011726738943310696,1.0,1295.8442857142857,1160.09875,1.0
3256,2011-02-10,1321.87,0.007021587226846852,0.011719268018469245,1.0,1298.1009523809525,1160.7513,1.0
3255,2011-02-11,1329.15,0.006882275711903308,0.011691829466465808,1.0,1300.157619047619,1161.3631500000001,1.0
3254,2011-02-14,1332.32,0.006842431970718919,0.011627936044321295,1.0,1302.47,1162.0912999999998,1.0
3253,2011-02-15,1328.01,0.006800258647602413,0.011597233223699994,1.0,1304.1257142857144,1162.7200500000001,1.0
3252,2011-02-16,1336.32,0.006886503563489936,0.011471319480807424,1.0,1306.0923809523808,1163.53365,1.0
3251,2011-02-17,1340.43,0.00635063934639853,0.011460959863412353,1.0,1308.8785714285714,1164.40645,1.0
3250,2011-02-18,1343.01,0.006302603602724357,0.011209916633027268,1.0,1311.8666666666666,1165.48075,1.0
3249,2011-02-22,1315.44,0.00805874252476657,0.01125496328098949,1.0,1313.394761904762,1166.5035500000001,1.0
3248,2011-02-23,1307.4,0.00813602022610761,0.01085879608140294,1.0,1314.1833333333332,1167.2419,1.0
3247,2011-02-24,1306.1,0.008143306870807734,0.010855670316486713,1.0,1314.8938095238095,1167.99345,1.0
3246,2011-02-25,1319.88,0.008396196468967573,0.010838932552416988,1.0,1316.0009523809522,1168.7345,1.0
3245,2011-02-28,1327.22,0.008454405968656693,0.010806128910565364,1.0,1317.3190476190478,1169.5834,1.0
3244,2011-03-01,1306.33,0.008222544194205572,0.010779864182247299,1.0,1318.747142857143,1170.43665,1.0
3243,2011-03-02,1308.44,0.008087430689734701,0.010780019608644586,1.0,1319.81,1171.2941500000002,1.0
3242,2011-03-03,1330.97,0.008138315988289875,0.010788884106120465,1.0,1320.9233333333334,1172.345,1.0
3241,2011-03-04,1321.15,0.008303332399837098,0.010796391333153885,1.0,1321.7385714285713,1173.3755,1.0
3240,2011-03-07,1310.13,0.00851875478208541,0.010424977367352954,1.0,1321.8828571428571,1174.5682000000002,1.0
3239,2011-03-08,1321.82,0.008714815558745021,0.010393226180119907,1.0,1322.4042857142858,1175.7388500000002,1.0
3238,2011-03-09,1320.02,0.008617972226567345,0.010347122143442543,1.0,1322.4504761904761,1176.9707,1.0
3237,2011-03-10,1295.11,0.00950482669487243,0.01044404913961272,1.0,1321.047619047619,1178.0761,1.0
3236,2011-03-11,1304.28,0.009657397980712013,0.010442343107963811,1.0,1320.257142857143,1179.25775,1.0
3235,2011-03-14,1296.39,0.009724038559937278,0.010213636270794031,1.0,1319.0438095238094,1180.2244,1.0
3234,2011-03-15,1281.87,0.009857513148533083,0.01020622694999826,1.0,1316.7923809523809,1181.1867,1.0
3233,2011-03-16,1256.88,0.010549907887863814,0.010228763283858786,1.0,1313.2,1182.11755,1.0
3232,2011-03-17,1273.72,0.011116383396048398,0.01011637475995737,1.0,1310.614761904762,1182.99425,1.0
3231,2011-03-18,1279.21,0.011052570826262393,0.010116813953483144,1.0,1307.895238095238,1183.8761499999998,1.0
3230,2011-03-21,1298.38,0.011613518330216748,0.009842017845752574,1.0,1305.892857142857,1185.04365,1.0
3229,2011-03-22,1293.77,0.01159389075684083,0.009792510179286187,1.0,1303.5480952380954,1186.26015,1.0
3228,2011-03-23,1297.54,0.010779834702840392,0.00976827470585724,1.0,1302.6957142857143,1187.43785,1.0
3227,2011-03-24,1309.66,0.010912719229823014,0.009773212605143597,1.0,1302.8033333333335,1188.7077,1.0
3226,2011-03-25,1313.8,0.010929814845914213,0.009569757300023561,1.0,1303.17,1189.8425,1.0
3225,2011-03-28,1310.19,0.01069041159594787,0.009570210370471392,1.0,1302.7085714285715,1190.93545,1.0
3224,2011-03-29,1319.44,0.010736334125959987,0.009578005326132873,1.0,1302.338095238095,1192.0845,1.0
3223,2011-03-30,1328.26,0.010214008637961817,0.009455349496635476,1.0,1303.3823809523808,1193.14965,1.0
3222,2011-03-31,1325.83,0.010227817204994048,0.009456748347064134,1.0,1304.2104761904761,1194.20575,1.0
3221,2011-04-01,1332.41,0.009574580866936036,0.00946111307224969,1.0,1304.2790476190476,1195.2875999999999,1.0
3220,2011-04-04,1332.87,0.009420912822636214,0.009461140331960629,1.0,1304.837142857143,1196.3644,1.0
3219,2011-04-05,1332.63,0.009205570923476165,0.009455439424706223,1.0,1305.9085714285716,1197.46155,1.0
3218,2011-04-06,1335.54,0.009026148481366122,0.009377395556068747,1.0,1306.5619047619048,1198.6627,1.0
3217,2011-04-07,1333.51,0.009027842257498558,0.009374836633893232,1.0,1307.2042857142858,1199.87005,1.0
3216,2011-04-08,1328.17,0.00793049863413336,0.009294694535077435,1.0,1308.7785714285715,1201.14245,1.0
3215,2011-04-11,1324.46,0.007857894326546338,0.009297812244278019,1.0,1309.7395238095237,1202.3809499999998,1.0
3214,2011-04-12,1314.16,0.007941864757957495,0.009316328763163248,1.0,1310.5857142857144,1203.5789,1.0
3213,2011-04-13,1314.41,0.007461687229184918,0.009025491988034788,1.0,1312.1352380952383,1204.9447499999999,1.0
3212,2011-04-14,1314.52,0.005745123423286482,0.00898986933056997,1.0,1314.8799999999999,1206.3638,1.0
3211,2011-04-15,1319.68,0.005168392680568066,0.00898627264408708,1.0,1317.0685714285714,1207.82535,1.0
3210,2011-04-18,1305.14,0.005827302379680566,0.009018853452568094,1.0,1318.3033333333335,1209.23815,1.0
3209,2011-04-19,1312.62,0.005020281180358501,0.009019742056848485,1.0,1318.9814285714285,1210.66095,1.0
3208,2011-04-20,1330.36,0.005657985605816271,0.008813917866169363,1.0,1320.7238095238095,1212.0114,1.0
3207,2011-04-21,1337.38,0.005713902382108884,0.008799412750694964,1.0,1322.6209523809525,1213.34705,1.0
3206,2011-04-25,1335.25,0.005453409270892475,0.008790892936163567,1.0,1323.8395238095236,1214.6335000000001,1.0
3205,2011-04-26,1347.24,0.0057118121271939205,0.008808445761438598,1.0,1325.4319047619047,1215.97595,1.0
3204,2011-04-27,1355.66,0.005737597051686342,0.008758545862829273,1.0,1327.597142857143,1217.27755,1.0
3203,2011-04-28,1360.48,0.005622501611218904,0.008759866862461144,1.0,1329.5514285714285,1218.6041,1.0
3202,2011-04-29,1363.61,0.005499855623458567,0.008760283877043853,1.0,1331.2347619047619,1219.93975,1.0
3201,2011-05-02,1361.22,0.0054977262826048255,0.008493564969263926,0.0,1332.92,1221.42145,1.0
3200,2011-05-03,1356.62,0.005518394237907054,0.008493093182690968,0.0,1334.0728571428572,1222.8483,1.0
3199,2011-05-04,1347.32,0.005771295858692147,0.008481206259388356,1.0,1334.7609523809524,1224.1675,1.0
3198,2011-05-05,1335.1,0.006142120188091462,0.008453966839044216,1.0,1334.8785714285714,1225.49505,1.0
3197,2011-05-06,1340.2,0.006180116524312613,0.008321588612334138,1.0,1335.1004761904762,1226.7277,1.0
3196,2011-05-09,1346.29,0.006238444894313843,0.00830977346408259,1.0,1335.7090476190476,1227.9458499999998,1.0
3195,2011-05-10,1357.16,0.006360276411506267,0.008293656217563523,1.0,1337.0895238095238,1229.1566,1.0
3194,2011-05-11,1342.08,0.006855552517944003,0.008336905192588381,1.0,1337.9285714285713,1230.2978,1.0
3193,2011-05-12,1348.65,0.006630332952293852,0.008322682896086474,1.0,1339.5709523809523,1231.5104000000001,1.0
3192,2011-05-13,1337.77,0.0069353529693650905,0.008339560634025717,1.0,1340.6833333333332,1232.6916,1.0
3191,2011-05-16,1329.47,0.007104214448907328,0.008354836382985694,1.0,1341.3952380952383,1233.83095,1.0
3190,2011-05-17,1328.98,0.007063732610572666,0.008222919688533,1.0,1341.8380952380953,1234.84655,1.0
3189,2011-05-18,1340.68,0.006782285736670951,0.008232166513994164,1.0,1343.530476190476,1235.94765,1.0
3188,2011-05-19,1343.6,0.006710147166337738,0.008224589165271547,1.0,1345.0057142857142,1237.02945,1.0
3187,2011-05-20,1333.27,0.006346491043321826,0.008245662904952033,1.0,1345.1442857142856,1238.06675,1.0
3186,2011-05-23,1317.37,0.00674981581620994,0.008289375435317858,1.0,1344.1914285714286,1239.0454,1.0
3185,2011-05-24,1316.28,0.006746913701152198,0.00828352759261774,1.0,1343.2880952380954,1239.98785,1.0
3184,2011-05-25,1320.47,0.006446590871460747,0.008271293213525505,1.0,1342.0133333333333,1240.9849,1.0
3183,2011-05-26,1325.69,0.006337596597628843,0.008005795296331572,1.0,1340.5861904761905,1242.166,1.0
3182,2011-05-27,1331.1,0.006357646795765698,0.007995895123201407,1.0,1339.1871428571428,1243.40345,1.0
3181,2011-05-31,1345.2,0.0068119013415683174,0.00801590053182626,1.0,1338.3104761904763,1244.7332000000001,1.0
3180,2011-06-01,1314.55,0.00838757423851081,0.008195549259308321,1.0,1336.088095238095,1245.90905,1.0
3179,2011-06-02,1312.94,0.008378617152545616,0.008158694529947176,1.0,1334.0080952380952,1247.01105,1.0
3178,2011-06-03,1300.16,0.008493927072521484,0.008193588018021801,1.0,1331.762380952381,1248.04105,1.0
3177,2011-06-06,1286.17,0.008576215729578708,0.008136444560453078,1.0,1329.432380952381,1249.09375,1.0
3176,2011-06-07,1284.94,0.00848341171223836,0.008131057960489678,1.0,1326.8009523809524,1250.16,1.0
3175,2011-06-08,1279.56,0.008359959889317137,0.008131515534337639,1.0,1323.6233333333334,1251.221,1.0
3174,2011-06-09,1289.0,0.008317965687462002,0.008068880095089388,1.0,1320.377619047619,1252.40665,1.0
3173,2011-06-10,1270.98,0.008492547615670008,0.008137470617473991,1.0,1316.9919047619048,1253.4849000000002,1.0
3172,2011-06-13,1271.83,0.008355746907512441,0.008114278807596612,1.0,1313.3338095238096,1254.60795,1.0
3171,2011-06-14,1287.87,0.008896079463900655,0.008081384412395382,1.0,1310.9576190476191,1255.7243500000002,1.0
3170,2011-06-15,1265.42,0.009502741178151178,0.008110735151266332,1.0,1307.907619047619,1256.80685,1.0
3169,2011-06-16,1267.64,0.009536089692926561,0.008110845013691801,1.0,1304.9866666666665,1257.8984,1.0
3168,2011-06-17,1271.5,0.009283938277583592,0.007862170548782282,1.0,1301.6923809523807,1258.85445,1.0
3167,2011-06-20,1278.36,0.009390770360509384,0.007847177178817636,0.0,1298.5857142857142,1259.79575,1.0
3166,2011-06-21,1295.52,0.009901149681364246,0.00784878403362088,0.0,1296.7880952380951,1260.7507999999998,1.0
3165,2011-06-22,1287.14,0.0096758881808386,0.007816970175864215,0.0,1295.3485714285714,1261.7273,1.0
3164,2011-06-23,1283.5,0.009682893985015128,0.007811061077768905,0.0,1293.787619047619,1262.65045,1.0
3163,2011-06-24,1268.45,0.009893311838982457,0.007856064518600362,0.0,1291.3104761904763,1263.4718,1.0
3162,2011-06-27,1280.1,0.010109846317400688,0.007873317626941712,0.0,1289.1395238095238,1264.3245499999998,1.0
3161,2011-06-28,1296.67,0.01053237498432851,0.007886170051255862,0.0,1287.5,1265.1984,1.0
3160,2011-06-29,1307.41,0.010415538083046393,0.007903405166705395,0.0,1285.7004761904761,1266.12995,1.0
3159,2011-06-30,1320.64,0.009427257416914674,0.00792835944180172,0.0,1285.990476190476,1267.1078,1.0
3158,2011-07-01,1339.67,0.009905357377513151,0.007985187501455297,0.0,1287.2633333333335,1268.1828500000001,1.0
3157,2011-07-05,1337.88,0.009614640125235238,0.007986718500531897,0.0,1289.0595238095239,1269.2443,1.0
3156,2011-07-06,1339.22,0.009203103039404779,0.007922437995201134,0.0,1291.5857142857142,1270.22685,1.0
3155,2011-07-07,1353.22,0.009357675104934191,0.007947814200367885,0.0,1294.837142857143,1271.29405,1.0
3154,2011-07-08,1343.8,0.009476023110571807,0.007956996903758373,0.0,1297.8961904761904,1272.3416499999998,1.0
3153,2011-07-11,1319.49,0.010400467828276133,0.00804479107574468,0.0,1299.3480952380953,1273.31495,1.0
3152,2011-07-12,1313.64,0.009897124759225594,0.007924339314612531,0.0,1301.3795238095238,1274.1398,1.0
3151,2011-07-13,1317.72,0.00990025562187337,0.007913278363742882,0.0,1303.564761904762,1275.0176,1.0
3150,2011-07-14,1308.87,0.009736559292650902,0.007925297129022003,0.0,1304.564761904762,1275.82345,1.0
3149,2011-07-15,1316.14,0.008821431348085915,0.007929402588750304,0.0,1306.98,1276.6805,1.0
3148,2011-07-18,1305.44,0.009089408644908599,0.007949671683663142,0.0,1308.78,1277.5017,1.0
3147,2011-07-19,1326.73,0.009643190645697318,0.008020708071169091,0.0,1311.41,1278.4041499999998,1.0
3146,2011-07-20,1325.84,0.009628300926823754,0.007996952181290968,0.0,1313.6709523809525,1279.3482,1.0
3145,2011-07-21,1343.8,0.009635624677520042,0.007922945921972813,0.0,1315.97,1280.26345,1.0
3144,2011-07-22,1345.02,0.009453132495877484,0.007922326224307767,0.0,1318.7261904761904,1281.1887,1.0
3143,2011-07-25,1337.43,0.00954646798397389,0.007933471048262088,0.0,1321.2942857142857,1282.08555,1.0
3142,2011-07-26,1331.94,0.009131199364554365,0.007931524969396333,0.0,1324.3176190476192,1282.9195,1.0
3141,2011-07-27,1304.89,0.010249494598028376,0.008071719007659246,0.0,1325.4980952380952,1283.61735,1.0
3140,2011-07-28,1300.67,0.009907549863921741,0.008072868491477024,0.0,1325.6885714285713,1284.27185,1.0
3139,2011-07-29,1292.28,0.009826062084515915,0.00807442429015964,0.0,1324.9680952380954,1284.84275,1.0
3138,2011-08-01,1286.94,0.009543158515674362,0.008075759763321583,0.0,1323.3633333333335,1285.4084,1.0
3137,2011-08-02,1254.05,0.01027399172266838,0.008287026610323454,0.0,1319.2861904761903,1285.7977,1.0
3136,2011-08-03,1260.34,0.01042187252962775,0.00827924091360112,0.0,1315.5938095238093,1286.17585,1.0
3135,2011-08-04,1200.07,0.01443794043834983,0.008910669449207445,0.0,1308.967619047619,1286.3467,1.0
3134,2011-08-05,1199.38,0.014037198889468845,0.008880534815462577,0.0,1301.6419047619047,1286.45275,1.0
3133,2011-08-08,1119.46,0.019687735698692276,0.010133191333177284,0.0,1290.9590476190476,1286.14875,1.0
3132,2011-08-09,1172.53,0.022900759573727378,0.010653713601951264,0.0,1283.9609523809524,1286.096,0.0
3131,2011-08-10,1120.76,0.024465789966284554,0.011119707791171487,0.0,1274.7761904761905,1285.7717,0.0
3130,2011-08-11,1172.64,0.026983641975783082,0.01157643715507332,0.0,1267.8676190476192,1285.7067,0.0
3129,2011-08-12,1178.81,0.02708393039495876,0.011580959747422945,0.0,1261.6742857142858,1285.6885,0.0
3128,2011-08-15,1204.49,0.027615149596229408,0.011680702484308577,0.0,1256.357619047619,1285.79205,0.0
3127,2011-08-16,1192.76,0.02762900285158967,0.011701497995817206,0.0,1250.9919047619048,1285.83955,0.0
3126,2011-08-17,1193.89,0.027262108728643403,0.011701498324469444,0.0,1244.6661904761906,1285.8871,0.0
3125,2011-08-18,1140.65,0.028633229792656433,0.012125689741460157,0.0,1235.8476190476192,1285.6225,0.0
3124,2011-08-19,1123.53,0.028281200642253354,0.012168079213147068,0.0,1225.3585714285714,1285.25035,0.0
3123,2011-08-22,1123.82,0.028270724483806874,0.012089655433986107,0.0,1214.825238095238,1284.76415,0.0
3122,2011-08-23,1162.35,0.029739627642142014,0.012324574366255711,0.0,1206.4880952380952,1284.4466499999999,0.0
3121,2011-08-24,1177.6,0.030047486365086376,0.012359652164489978,0.0,1199.1385714285714,1284.2184,0.0
3120,2011-08-25,1159.27,0.029948039630956852,0.012395696543598034,0.0,1192.2042857142858,1283.94775,0.0
3119,2011-08-26,1176.8,0.03028386023931288,0.012438285908838843,0.0,1186.3057142857144,1283.7382,0.0
3118,2011-08-29,1210.08,0.03110414605179849,0.012592014482577815,0.0,1182.3914285714284,1283.7209,0.0
3117,2011-08-30,1212.92,0.031125789488063847,0.012564805536502657,0.0,1178.8666666666668,1283.78945,0.0
3116,2011-08-31,1218.89,0.030707285308424138,0.012569151897329212,0.0,1177.192380952381,1283.89515,0.0
3115,2011-09-01,1204.42,0.030754486818593718,0.012544104134059677,0.0,1174.5295238095239,1284.02555,0.0
3114,2011-09-02,1173.97,0.029365268295289126,0.012675213296096251,0.0,1173.2866666666666,1284.00245,0.0
3113,2011-09-06,1165.24,0.02939819300632883,0.01263947569091257,0.0,1171.6609523809525,1283.8452,0.0
3112,2011-09-07,1198.62,0.02563683950905143,0.012796499866262842,0.0,1175.4304761904762,1283.83965,0.0
3111,2011-09-08,1185.9,0.023800894871747802,0.012818245071306696,0.0,1176.067142857143,1283.77995,0.0
