date,AUDCHF,21dma,200dma,audchf_signal
2021-01-12,0.6856989860534668,0.6767861417361668,0.6532279694080353,1.0
2021-01-13,0.6889470219612122,0.6777726667267936,0.6536912795901298,1.0
2021-01-14,0.6866999864578247,0.6786145709809803,0.6540956294536591,1.0
2021-01-15,0.6907100081443787,0.6795907616615295,0.6544911795854569,1.0
2021-01-18,0.685949981212616,0.680171475523994,0.6548621794581413,1.0
2021-01-19,0.6846420168876648,0.6807781912031627,0.6551927894353866,1.0
2021-01-20,0.684844970703125,0.6814447612989516,0.6555286791920661,1.0
2021-01-21,0.6896499991416931,0.6823572857039315,0.6559320843219757,1.0
2021-01-22,0.6866000294685364,0.6830239551407951,0.6562832143902778,1.0
2021-01-25,0.6831169724464417,0.6833697642598834,0.6566312491893769,1.0
2021-01-26,0.6851400136947632,0.6837611936387562,0.6569864493608475,1.0
2021-01-27,0.6868000030517578,0.6843897643543425,0.6573703494668007,1.0
2021-01-28,0.6797000169754028,0.684718478293646,0.6577088496088982,1.0
2021-01-29,0.6815850138664246,0.6848977633884975,0.6580037647485732,1.0
2021-02-01,0.6791399717330933,0.6845601910636538,0.6582863646745681,1.0
2021-02-02,0.6840000152587891,0.6847031428700402,0.6585603147745133,1.0
2021-02-03,0.6829900145530701,0.6850693339393252,0.6588095247745513,1.0
2021-02-04,0.6858199834823608,0.6852705705733526,0.6590466648340225,1.0
2021-02-05,0.6868000030517578,0.6853037618455433,0.6593417447805404,1.0
2021-02-08,0.6902899742126465,0.685427379040491,0.6597244447469711,1.0
2021-02-09,0.6926289796829224,0.6857978077161879,0.6600855895876885,1.0
2021-02-10,0.6908990144729614,0.6860454281171163,0.6604115596413612,1.0
2021-02-11,0.6876029968261719,0.6859814269202096,0.66073406457901,1.0
2021-02-12,0.6898699998855591,0.686132379940578,0.661020064651966,1.0
2021-02-15,0.692359983921051,0.6862109502156576,0.6613084146380425,1.0
2021-02-16,0.6920999884605408,0.6865038077036539,0.6616153645515442,1.0
2021-02-17,0.6913020014762878,0.6868209498269218,0.6619415244460106,1.0
