date,STLFSI4,5dma,fs_signal
2011-03-16,-0.2625,-0.2633857142857143,1.0
2011-03-17,-0.2625,-0.2528,1.0
2011-03-18,0.0588,-0.2269142857142857,1.0
2011-03-21,0.0588,-0.2083428571428571,1.0
2011-03-22,0.0588,-0.18977142857142856,1.0
2011-03-23,0.0588,-0.1712,1.0
2011-03-24,0.0588,-0.15262857142857142,1.0
2011-03-25,-0.3545,-0.15373809523809523,1.0
2011-03-28,-0.3545,-0.16523809523809524,1.0
2011-03-29,-0.3545,-0.17673809523809525,1.0
2011-03-30,-0.3545,-0.18823809523809523,1.0
2011-03-31,-0.3545,-0.19973809523809521,1.0
2011-04-01,-0.3715,-0.212047619047619,1.0
2011-04-04,-0.3715,-0.21744761904761903,1.0
2011-04-05,-0.3715,-0.22284761904761904,1.0
2011-04-06,-0.3715,-0.2282476190476191,1.0
2011-04-07,-0.3715,-0.23364761904761902,1.0
2011-04-08,-0.4438,-0.24249047619047617,1.0
2011-04-11,-0.4438,-0.25112380952380947,1.0
2011-04-12,-0.4438,-0.25975714285714285,1.0
2011-04-13,-0.4438,-0.2683904761904762,1.0
2011-04-14,-0.4438,-0.2770238095238095,1.0
2011-04-15,-0.4031,-0.2837190476190476,1.0
2011-04-18,-0.4031,-0.30571428571428566,1.0
2011-04-19,-0.4031,-0.3277095238095238,1.0
2011-04-20,-0.4031,-0.3497047619047619,1.0
2011-04-21,-0.4031,-0.3717,1.0
2011-04-22,-0.4242,-0.3947,1.0
2011-04-25,-0.4242,-0.3980190476190476,1.0
2011-04-26,-0.4242,-0.40133809523809527,1.0
2011-04-27,-0.4242,-0.4046571428571428,1.0
2011-04-28,-0.4242,-0.4079761904761905,1.0
2011-04-29,-0.5365,-0.4166428571428572,1.0
2011-05-02,-0.5365,-0.42449999999999993,1.0
2011-05-03,-0.5365,-0.43235714285714283,1.0
2011-05-04,-0.5365,-0.4402142857142857,1.0
2011-05-05,-0.5365,-0.44807142857142856,1.0
2011-05-06,-0.3546,-0.44726666666666665,1.0
2011-05-09,-0.3546,-0.4430190476190476,1.0
2011-05-10,-0.3546,-0.4387714285714286,1.0
2011-05-11,-0.3546,-0.43452380952380953,1.0
2011-05-12,-0.3546,-0.4302761904761905,1.0
2011-05-13,-0.3759,-0.42704285714285717,1.0
2011-05-16,-0.3759,-0.4257476190476191,1.0
2011-05-17,-0.3759,-0.42445238095238097,1.0
2011-05-18,-0.3759,-0.4231571428571429,1.0
2011-05-19,-0.3759,-0.42186190476190477,1.0
2011-05-20,-0.3373,-0.41872857142857145,1.0
2011-05-23,-0.3373,-0.41459047619047623,1.0
2011-05-24,-0.3373,-0.41045238095238096,1.0
2011-05-25,-0.3373,-0.40631428571428563,1.0
2011-05-26,-0.3373,-0.4021761904761905,1.0
2011-05-27,-0.3016,-0.39633809523809527,1.0
2011-05-30,-0.3016,-0.38515238095238097,1.0
2011-05-31,-0.3016,-0.37396666666666667,1.0
2011-06-01,-0.3016,-0.36278095238095237,1.0
2011-06-02,-0.3016,-0.3515952380952381,1.0
2011-06-03,-0.2279,-0.33690000000000003,1.0
2011-06-06,-0.2279,-0.33086666666666664,1.0
2011-06-07,-0.2279,-0.32483333333333336,1.0
2011-06-08,-0.2279,-0.31880000000000003,1.0
2011-06-09,-0.2279,-0.3127666666666667,1.0
2011-06-10,-0.1651,-0.30374285714285715,1.0
2011-06-13,-0.1651,-0.2937047619047619,1.0
2011-06-14,-0.1651,-0.2836666666666667,1.0
2011-06-15,-0.1651,-0.2736285714285714,1.0
2011-06-16,-0.1651,-0.2635904761904762,1.0
2011-06-17,-0.1578,-0.25320476190476193,1.0
2011-06-20,-0.1578,-0.24465714285714288,1.0
2011-06-21,-0.1578,-0.2361095238095238,1.0
2011-06-22,-0.1578,-0.22756190476190474,1.0
2011-06-23,-0.1578,-0.2190142857142857,1.0
2011-06-24,-0.1423,-0.2097285714285714,1.0
2011-06-27,-0.1423,-0.20214285714285715,1.0
2011-06-28,-0.1423,-0.19455714285714287,1.0
2011-06-29,-0.1423,-0.18697142857142857,1.0
2011-06-30,-0.1423,-0.1793857142857143,1.0
2011-07-01,-0.421,-0.18507142857142855,1.0
2011-07-04,-0.421,-0.19426666666666667,1.0
2011-07-05,-0.421,-0.2034619047619048,1.0
2011-07-06,-0.421,-0.21265714285714285,1.0
2011-07-07,-0.421,-0.22185238095238097,1.0
2011-07-08,-0.3811,-0.22914761904761904,1.0
2011-07-11,-0.3811,-0.23943333333333333,1.0
2011-07-12,-0.3811,-0.2497190476190476,1.0
2011-07-13,-0.3811,-0.2600047619047619,1.0
2011-07-14,-0.3811,-0.2702904761904762,1.0
2011-07-15,-0.0364,-0.26416190476190476,1.0
2011-07-18,-0.0364,-0.2583809523809524,1.0
2011-07-19,-0.0364,-0.2526,1.0
2011-07-20,-0.0364,-0.24681904761904763,1.0
2011-07-21,-0.0364,-0.24103809523809527,1.0
2011-07-22,-0.3148,-0.24851428571428574,1.0
2011-07-25,-0.3148,-0.2567285714285714,1.0
2011-07-26,-0.3148,-0.26494285714285715,1.0
2011-07-27,-0.3148,-0.2731571428571429,1.0
2011-07-28,-0.3148,-0.2813714285714286,1.0
2011-07-29,-0.2898,-0.2883952380952381,1.0
2011-08-01,-0.2898,-0.2821476190476191,1.0
2011-08-02,-0.2898,-0.2759,1.0
2011-08-03,-0.2898,-0.269652380952381,1.0
2011-08-04,-0.2898,-0.2634047619047619,1.0
2011-08-05,0.3245,-0.2279047619047619,1.0
2011-08-08,0.3245,-0.1943047619047619,1.0
2011-08-09,0.3245,-0.1607047619047619,1.0
2011-08-10,0.3245,-0.12710476190476191,1.0
2011-08-11,0.3245,-0.09350476190476191,1.0
2011-08-12,1.2851,-0.014161904761904768,1.0
2011-08-15,1.2851,0.04876666666666666,0.0
2011-08-16,1.2851,0.11169523809523808,0.0
2011-08-17,1.2851,0.17462380952380951,0.0
2011-08-18,1.2851,0.23755238095238096,0.0
2011-08-19,0.5031,0.26324285714285717,0.0
2011-08-22,0.5031,0.3021904761904762,0.0
2011-08-23,0.5031,0.34113809523809524,0.0
2011-08-24,0.5031,0.38008571428571425,0.0
2011-08-25,0.5031,0.4190333333333333,0.0
2011-08-26,0.8348,0.47377619047619046,0.0
2011-08-29,0.8348,0.5273285714285715,0.0
2011-08-30,0.8348,0.5808809523809524,0.0
2011-08-31,0.8348,0.6344333333333333,0.0
2011-09-01,0.8348,0.6879857142857142,0.0
2011-09-02,0.4852,0.7248904761904762,0.0
2011-09-05,0.4852,0.732542857142857,0.0
2011-09-06,0.4852,0.7401952380952381,0.0
2011-09-07,0.4852,0.7478476190476191,0.0
2011-09-08,0.4852,0.7555,0.0
2011-09-09,0.8803,0.7819666666666666,0.0
2011-09-12,0.8803,0.7626904761904763,0.0
2011-09-13,0.8803,0.7434142857142857,0.0
2011-09-14,0.8803,0.7241380952380952,0.0
2011-09-15,0.8803,0.7048619047619047,0.0
2011-09-16,0.7397,0.6788904761904762,0.0
2011-09-19,0.7397,0.6901571428571428,0.0
2011-09-20,0.7397,0.7014238095238096,0.0
2011-09-21,0.7397,0.7126904761904762,0.0
2011-09-22,0.7397,0.7239571428571429,0.0
2011-09-23,1.074,0.7511428571428572,0.0
2011-09-26,1.074,0.7625333333333334,0.0
2011-09-27,1.074,0.7739238095238095,0.0
2011-09-28,1.074,0.7853142857142856,0.0
2011-09-29,1.074,0.796704761904762,0.0
2011-09-30,1.1051,0.8095761904761906,0.0
2011-10-03,1.1051,0.8390952380952382,0.0
2011-10-04,1.1051,0.8686142857142857,0.0
2011-10-05,1.1051,0.8981333333333333,0.0
2011-10-06,1.1051,0.9276523809523811,0.0
2011-10-07,1.344,0.9685476190476189,0.0
2011-10-10,1.344,0.9906285714285714,0.0
2011-10-11,1.344,1.0127095238095238,0.0
2011-10-12,1.344,1.0347904761904763,0.0
2011-10-13,1.344,1.0568714285714285,0.0
2011-10-14,0.44,1.0359047619047619,0.0
2011-10-17,0.44,1.0216333333333334,0.0
2011-10-18,0.44,1.0073619047619047,0.0
2011-10-19,0.44,0.9930904761904762,0.0
2011-10-20,0.44,0.9788190476190476,0.0
2011-10-21,0.6421,0.9741714285714287,0.0
2011-10-24,0.6421,0.953604761904762,0.0
2011-10-25,0.6421,0.9330380952380953,0.0
2011-10-26,0.6421,0.9124714285714285,0.0
2011-10-27,0.6421,0.8919047619047618,0.0
2011-10-28,0.2861,0.8543857142857143,0.0
2011-10-31,0.2861,0.8153857142857144,0.0
2011-11-01,0.2861,0.7763857142857143,0.0
2011-11-02,0.2861,0.7373857142857142,0.0
2011-11-03,0.2861,0.6983857142857143,0.0
2011-11-04,0.8375,0.6856428571428571,0.0
2011-11-07,0.8375,0.6615238095238095,0.0
2011-11-08,0.8375,0.6374047619047619,0.0
2011-11-09,0.8375,0.6132857142857142,0.0
2011-11-10,0.8375,0.5891666666666667,0.0
2011-11-11,0.7567,0.5612,0.0
2011-11-14,0.7567,0.5762809523809524,0.0
2011-11-15,0.7567,0.5913619047619048,0.0
2011-11-16,0.7567,0.6064428571428572,0.0
2011-11-17,0.7567,0.6215238095238096,0.0
2011-11-18,0.9965,0.6480238095238094,0.0
2011-11-21,0.9965,0.6649,0.0
2011-11-22,0.9965,0.6817761904761904,0.0
2011-11-23,0.9965,0.698652380952381,0.0
2011-11-24,0.9965,0.7155285714285714,0.0
2011-11-25,1.2064,0.7424000000000001,0.0
2011-11-28,1.2064,0.7862238095238095,0.0
2011-11-29,1.2064,0.8300476190476191,0.0
2011-11-30,1.2064,0.8738714285714285,0.0
2011-12-01,1.2064,0.9176952380952381,0.0
2011-12-02,0.6545,0.9352380952380953,0.0
2011-12-05,0.6545,0.9265238095238095,0.0
2011-12-06,0.6545,0.9178095238095239,0.0
2011-12-07,0.6545,0.9090952380952382,0.0
2011-12-08,0.6545,0.9003809523809523,0.0
2011-12-09,0.6068,0.889395238095238,0.0
2011-12-12,0.6068,0.8822571428571429,0.0
2011-12-13,0.6068,0.8751190476190475,0.0
2011-12-14,0.6068,0.8679809523809523,0.0
2011-12-15,0.6068,0.8608428571428571,0.0
2011-12-16,0.8739,0.8664238095238096,0.0
2011-12-19,0.8739,0.8605857142857142,0.0
2011-12-20,0.8739,0.8547476190476191,0.0
2011-12-21,0.8739,0.8489095238095239,0.0
2011-12-22,0.8739,0.8430714285714286,0.0
2011-12-23,0.6262,0.8254380952380952,0.0
2011-12-26,0.6262,0.7978095238095237,0.0
2011-12-27,0.6262,0.7701809523809524,0.0
2011-12-28,0.6262,0.742552380952381,0.0
2011-12-29,0.6262,0.7149238095238095,0.0
2011-12-30,0.6325,0.687595238095238,0.0
2012-01-02,0.6325,0.686547619047619,0.0
2012-01-03,0.6325,0.6855,0.0
2012-01-04,0.6325,0.6844523809523809,0.0
2012-01-05,0.6325,0.6834047619047618,0.0
2012-01-06,0.5125,0.6766428571428571,0.0
2012-01-09,0.5125,0.6721523809523808,0.0
2012-01-10,0.5125,0.6676619047619047,0.0
2012-01-11,0.5125,0.6631714285714285,0.0
2012-01-12,0.5125,0.6586809523809524,0.0
2012-01-13,0.5461,0.6557904761904761,0.0
2012-01-16,0.5461,0.6401809523809524,0.0
2012-01-17,0.5461,0.6245714285714286,0.0
2012-01-18,0.5461,0.6089619047619047,0.0
2012-01-19,0.5461,0.593352380952381,0.0
2012-01-20,0.4086,0.5711952380952381,0.0
2012-01-23,0.4086,0.5608333333333333,0.0
2012-01-24,0.4086,0.5504714285714285,0.0
2012-01-25,0.4086,0.5401095238095237,0.0
2012-01-26,0.4086,0.5297476190476191,0.0
2012-01-27,0.2992,0.5141761904761905,0.0
2012-01-30,0.2992,0.49830476190476186,0.0
2012-01-31,0.2992,0.4824333333333333,0.0
2012-02-01,0.2992,0.4665619047619048,0.0
2012-02-02,0.2992,0.45069047619047614,0.0
2012-02-03,0.2743,0.4336333333333333,0.0
2012-02-06,0.2743,0.4222904761904762,0.0
2012-02-07,0.2743,0.410947619047619,0.0
2012-02-08,0.2743,0.3996047619047619,0.0
2012-02-09,0.2743,0.3882619047619048,0.0
2012-02-10,0.0727,0.36731904761904766,0.0
2012-02-13,0.0727,0.3447761904761905,0.0
2012-02-14,0.0727,0.32223333333333337,0.0
2012-02-15,0.0727,0.29969047619047623,0.0
2012-02-16,0.0727,0.27714761904761903,0.0
2012-02-17,0.1796,0.25969523809523815,0.0
2012-02-20,0.1796,0.24879047619047623,0.0
2012-02-21,0.1796,0.23788571428571426,0.0
2012-02-22,0.1796,0.2269809523809524,0.0
2012-02-23,0.1796,0.21607619047619048,0.0
2012-02-24,0.0459,0.1988047619047619,0.0
2012-02-27,0.0459,0.18674285714285713,0.0
2012-02-28,0.0459,0.17468095238095238,0.0
2012-02-29,0.0459,0.1626190476190476,0.0
2012-03-01,0.0459,0.15055714285714286,0.0
2012-03-02,0.0284,0.13766190476190476,0.0
2012-03-05,0.0284,0.12595238095238095,0.0
2012-03-06,0.0284,0.11424285714285713,0.0
2012-03-07,0.0284,0.10253333333333334,0.0
2012-03-08,0.0284,0.09082380952380953,0.0
2012-03-09,0.1457,0.08470000000000001,0.0
2012-03-12,0.1457,0.08817619047619048,0.0
2012-03-13,0.1457,0.09165238095238096,0.0
2012-03-14,0.1457,0.09512857142857144,0.0
2012-03-15,0.1457,0.0986047619047619,0.0
2012-03-16,-0.2249,0.08443333333333333,0.0
2012-03-19,-0.2249,0.06517142857142857,0.0
2012-03-20,-0.2249,0.04590952380952381,0.0
2012-03-21,-0.2249,0.026647619047619052,0.0
2012-03-22,-0.2249,0.007385714285714291,0.0
2012-03-23,-0.0999,-0.005923809523809521,1.0
2012-03-26,-0.0999,-0.012866666666666663,1.0
2012-03-27,-0.0999,-0.019809523809523805,1.0
2012-03-28,-0.0999,-0.02675238095238095,1.0
2012-03-29,-0.0999,-0.0336952380952381,1.0
2012-03-30,0.0044,-0.03567142857142857,1.0
2012-04-02,0.0044,-0.03681428571428571,1.0
2012-04-03,0.0044,-0.037957142857142856,1.0
2012-04-04,0.0044,-0.0391,1.0
2012-04-05,0.0044,-0.04024285714285714,1.0
2012-04-06,0.0455,-0.039428571428571424,1.0
2012-04-09,0.0455,-0.0442,1.0
2012-04-10,0.0455,-0.04897142857142857,1.0
2012-04-11,0.0455,-0.05374285714285715,1.0
2012-04-12,0.0455,-0.058514285714285706,1.0
2012-04-13,0.263,-0.05292857142857142,1.0
2012-04-16,0.263,-0.02969523809523809,1.0
2012-04-17,0.263,-0.006461904761904759,1.0
2012-04-18,0.263,0.016771428571428576,0.0
2012-04-19,0.263,0.04000476190476191,0.0
2012-04-20,0.0183,0.05158571428571428,0.0
2012-04-23,0.0183,0.05721428571428572,0.0
2012-04-24,0.0183,0.06284285714285714,0.0
2012-04-25,0.0183,0.06847142857142857,0.0
2012-04-26,0.0183,0.0741,0.0
2012-04-27,-0.0249,0.07767142857142857,0.0
2012-04-30,-0.0249,0.07627619047619048,0.0
2012-05-01,-0.0249,0.07488095238095238,0.0
2012-05-02,-0.0249,0.0734857142857143,0.0
2012-05-03,-0.0249,0.0720904761904762,0.0
2012-05-04,-0.0808,0.06803333333333333,0.0
2012-05-07,-0.0808,0.062019047619047626,0.0
2012-05-08,-0.0808,0.056004761904761904,0.0
2012-05-09,-0.0808,0.049990476190476196,0.0
2012-05-10,-0.0808,0.04397619047619048,0.0
2012-05-11,0.0861,0.04590952380952381,0.0
2012-05-14,0.0861,0.03748571428571429,0.0
2012-05-15,0.0861,0.029061904761904764,0.0
2012-05-16,0.0861,0.02063809523809524,0.0
2012-05-17,0.0861,0.012214285714285714,0.0
2012-05-18,0.4269,0.02001904761904762,0.0
2012-05-21,0.4269,0.03947619047619048,0.0
2012-05-22,0.4269,0.05893333333333334,0.0
2012-05-23,0.4269,0.07839047619047619,0.0
2012-05-24,0.4269,0.09784761904761906,0.0
2012-05-25,0.3363,0.1129904761904762,0.0
2012-05-28,0.3363,0.1301904761904762,0.0
2012-05-29,0.3363,0.14739047619047618,0.0
2012-05-30,0.3363,0.16459047619047618,0.0
2012-05-31,0.3363,0.18179047619047617,0.0
2012-06-01,0.4325,0.20357142857142854,0.0
2012-06-04,0.4325,0.2280142857142857,0.0
2012-06-05,0.4325,0.2524571428571428,0.0
2012-06-06,0.4325,0.2769,0.0
2012-06-07,0.4325,0.30134285714285713,0.0
2012-06-08,0.4048,0.3244666666666666,0.0
2012-06-11,0.4048,0.33964285714285714,0.0
2012-06-12,0.4048,0.35481904761904765,0.0
2012-06-13,0.4048,0.3699952380952381,0.0
2012-06-14,0.4048,0.38517142857142855,0.0
2012-06-15,0.192,0.3902142857142857,0.0
2012-06-18,0.192,0.37902857142857144,0.0
2012-06-19,0.192,0.36784285714285714,0.0
2012-06-20,0.192,0.35665714285714284,0.0
2012-06-21,0.192,0.3454714285714286,0.0
2012-06-22,0.0319,0.32666190476190476,0.0
2012-06-25,0.0319,0.31216666666666665,0.0
2012-06-26,0.0319,0.2976714285714286,0.0
2012-06-27,0.0319,0.28317619047619047,0.0
2012-06-28,0.0319,0.26868095238095235,0.0
2012-06-29,0.0987,0.25736666666666663,0.0
2012-07-02,0.0987,0.24147142857142856,0.0
2012-07-03,0.0987,0.22557619047619046,0.0
2012-07-04,0.0987,0.20968095238095236,0.0
2012-07-05,0.0987,0.19378571428571428,0.0
2012-07-06,0.0127,0.17379523809523809,0.0
2012-07-09,0.0127,0.15512380952380952,0.0
2012-07-10,0.0127,0.13645238095238094,0.0
2012-07-11,0.0127,0.11778095238095238,0.0
2012-07-12,0.0127,0.09910952380952381,0.0
2012-07-13,0.113,0.08521428571428571,0.0
2012-07-16,0.113,0.08145238095238094,0.0
2012-07-17,0.113,0.07769047619047618,0.0
2012-07-18,0.113,0.07392857142857143,0.0
2012-07-19,0.113,0.07016666666666667,0.0
2012-07-20,-0.0447,0.05889523809523809,0.0
2012-07-23,-0.0447,0.055247619047619045,0.0
2012-07-24,-0.0447,0.05160000000000001,0.0
2012-07-25,-0.0447,0.047952380952380955,0.0
2012-07-26,-0.0447,0.0443047619047619,0.0
2012-07-27,0.0891,0.04702857142857143,0.0
2012-07-30,0.0891,0.04657142857142857,0.0
2012-07-31,0.0891,0.04611428571428572,0.0
2012-08-01,0.0891,0.04565714285714286,0.0
2012-08-02,0.0891,0.045200000000000004,0.0
2012-08-03,-0.1515,0.03328571428571429,0.0
2012-08-06,-0.1515,0.025466666666666665,0.0
2012-08-07,-0.1515,0.01764761904761905,0.0
2012-08-08,-0.1515,0.00982857142857143,0.0
2012-08-09,-0.1515,0.0020095238095238117,0.0
2012-08-10,-0.1934,-0.007804761904761902,1.0
2012-08-13,-0.1934,-0.022395238095238093,1.0
2012-08-14,-0.1934,-0.03698571428571428,1.0
2012-08-15,-0.1934,-0.05157619047619048,1.0
2012-08-16,-0.1934,-0.06616666666666667,1.0
2012-08-17,-0.1277,-0.07762857142857142,1.0
2012-08-20,-0.1277,-0.08158095238095238,1.0
2012-08-21,-0.1277,-0.08553333333333334,1.0
2012-08-22,-0.1277,-0.08948571428571428,1.0
2012-08-23,-0.1277,-0.09343809523809524,1.0
2012-08-24,-0.1763,-0.0997047619047619,1.0
2012-08-27,-0.1763,-0.11234285714285715,1.0
2012-08-28,-0.1763,-0.12498095238095239,1.0
2012-08-29,-0.1763,-0.1376190476190476,1.0
2012-08-30,-0.1763,-0.15025714285714284,1.0
2012-08-31,-0.0864,-0.15861428571428574,1.0
2012-09-03,-0.0864,-0.15551428571428572,1.0
2012-09-04,-0.0864,-0.15241428571428572,1.0
2012-09-05,-0.0864,-0.14931428571428573,1.0
2012-09-06,-0.0864,-0.1462142857142857,1.0
2012-09-07,-0.2154,-0.14925714285714284,1.0
2012-09-10,-0.2154,-0.15030476190476189,1.0
2012-09-11,-0.2154,-0.15135238095238096,1.0
2012-09-12,-0.2154,-0.1524,1.0
2012-09-13,-0.2154,-0.15344761904761905,1.0
2012-09-14,-0.4925,-0.16769047619047622,1.0
2012-09-17,-0.4925,-0.1850619047619048,1.0
2012-09-18,-0.4925,-0.20243333333333333,1.0
2012-09-19,-0.4925,-0.2198047619047619,1.0
2012-09-20,-0.4925,-0.2371761904761905,1.0
2012-09-21,-0.5404,-0.2568285714285714,1.0
2012-09-24,-0.5404,-0.27416666666666667,1.0
2012-09-25,-0.5404,-0.29150476190476193,1.0
2012-09-26,-0.5404,-0.30884285714285714,1.0
2012-09-27,-0.5404,-0.3261809523809524,1.0
2012-09-28,-0.2316,-0.3288142857142857,1.0
2012-10-01,-0.2316,-0.33572857142857143,1.0
2012-10-02,-0.2316,-0.34264285714285714,1.0
2012-10-03,-0.2316,-0.34955714285714284,1.0
2012-10-04,-0.2316,-0.35647142857142855,1.0
2012-10-05,-0.4474,-0.37366190476190475,1.0
2012-10-08,-0.4474,-0.38470952380952383,1.0
2012-10-09,-0.4474,-0.39575714285714286,1.0
2012-10-10,-0.4474,-0.4068047619047619,1.0
2012-10-11,-0.4474,-0.417852380952381,1.0
2012-10-12,-0.4816,-0.4305285714285714,1.0
2012-10-15,-0.4816,-0.43000952380952384,1.0
2012-10-16,-0.4816,-0.42949047619047626,1.0
2012-10-17,-0.4816,-0.42897142857142856,1.0
2012-10-18,-0.4816,-0.4284523809523809,1.0
2012-10-19,-0.6177,-0.4344142857142857,1.0
2012-10-22,-0.6177,-0.43809523809523804,1.0
2012-10-23,-0.6177,-0.4417761904761905,1.0
2012-10-24,-0.6177,-0.44545714285714283,1.0
2012-10-25,-0.6177,-0.44913809523809517,1.0
2012-10-26,-0.3657,-0.44081904761904755,1.0
2012-10-29,-0.3657,-0.4472047619047619,1.0
2012-10-30,-0.3657,-0.45359047619047627,1.0
2012-10-31,-0.3657,-0.45997619047619054,1.0
2012-11-01,-0.3657,-0.4663619047619048,1.0
2012-11-02,-0.3514,-0.47206666666666675,1.0
2012-11-05,-0.3514,-0.46749523809523813,1.0
2012-11-06,-0.3514,-0.46292380952380957,1.0
2012-11-07,-0.3514,-0.458352380952381,1.0
2012-11-08,-0.3514,-0.4537809523809524,1.0
2012-11-09,-0.3258,-0.44799047619047616,1.0
2012-11-12,-0.3258,-0.4405714285714286,1.0
2012-11-13,-0.3258,-0.43315238095238096,1.0
2012-11-14,-0.3258,-0.42573333333333324,1.0
2012-11-15,-0.3258,-0.41831428571428575,1.0
2012-11-16,-0.214,-0.40557142857142864,1.0
2012-11-19,-0.214,-0.386347619047619,1.0
2012-11-20,-0.214,-0.3671238095238095,1.0
2012-11-21,-0.214,-0.3479,1.0
2012-11-22,-0.214,-0.32867619047619046,1.0
2012-11-23,-0.5515,-0.32552380952380955,1.0
2012-11-26,-0.5515,-0.33437142857142854,1.0
2012-11-27,-0.5515,-0.34321904761904765,1.0
2012-11-28,-0.5515,-0.35206666666666664,1.0
2012-11-29,-0.5515,-0.3609142857142857,1.0
2012-11-30,-0.494,-0.36702380952380953,1.0
2012-12-03,-0.494,-0.3738142857142857,1.0
2012-12-04,-0.494,-0.3806047619047619,1.0
2012-12-05,-0.494,-0.3873952380952381,1.0
2012-12-06,-0.494,-0.3941857142857143,1.0
2012-12-07,-0.5369,-0.4030190476190476,1.0
2012-12-10,-0.5369,-0.4130714285714286,1.0
2012-12-11,-0.5369,-0.4231238095238095,1.0
2012-12-12,-0.5369,-0.4331761904761904,1.0
2012-12-13,-0.5369,-0.4432285714285714,1.0
2012-12-14,-0.5968,-0.4561333333333334,1.0
2012-12-17,-0.5968,-0.4743619047619048,1.0
2012-12-18,-0.5968,-0.4925904761904762,1.0
2012-12-19,-0.5968,-0.5108190476190476,1.0
2012-12-20,-0.5968,-0.5290476190476191,1.0
2012-12-21,-0.5829,-0.5466142857142857,1.0
2012-12-24,-0.5829,-0.5481095238095237,1.0
2012-12-25,-0.5829,-0.5496047619047619,1.0
2012-12-26,-0.5829,-0.5511,1.0
2012-12-27,-0.5829,-0.5525952380952381,1.0
2012-12-28,-0.3842,-0.5446285714285715,1.0
2012-12-31,-0.3842,-0.5394,1.0
2013-01-01,-0.3842,-0.5341714285714286,1.0
2013-01-02,-0.3842,-0.5289428571428572,1.0
2013-01-03,-0.3842,-0.5237142857142857,1.0
2013-01-04,-0.6475,-0.5310238095238095,1.0
2013-01-07,-0.6475,-0.5362904761904762,1.0
2013-01-08,-0.6475,-0.5415571428571427,1.0
2013-01-09,-0.6475,-0.5468238095238095,1.0
2013-01-10,-0.6475,-0.5520904761904761,1.0
2013-01-11,-0.6326,-0.556647619047619,1.0
2013-01-14,-0.6326,-0.5583523809523809,1.0
2013-01-15,-0.6326,-0.5600571428571428,1.0
2013-01-16,-0.6326,-0.5617619047619047,1.0
2013-01-17,-0.6326,-0.5634666666666666,1.0
2013-01-18,-0.6475,-0.5658809523809524,1.0
2013-01-21,-0.6475,-0.5689571428571428,1.0
2013-01-22,-0.6475,-0.5720333333333334,1.0
2013-01-23,-0.6475,-0.5751095238095237,1.0
2013-01-24,-0.6475,-0.5781857142857143,1.0
2013-01-25,-0.6805,-0.5828333333333333,1.0
2013-01-28,-0.6805,-0.5969428571428571,1.0
2013-01-29,-0.6805,-0.6110523809523809,1.0
2013-01-30,-0.6805,-0.6251619047619047,1.0
2013-01-31,-0.6805,-0.6392714285714286,1.0
2013-02-01,-0.5882,-0.6489857142857143,1.0
2013-02-04,-0.5882,-0.6461619047619047,1.0
2013-02-05,-0.5882,-0.6433380952380953,1.0
2013-02-06,-0.5882,-0.6405142857142858,1.0
2013-02-07,-0.5882,-0.6376904761904761,1.0
2013-02-08,-0.5468,-0.6328952380952382,1.0
2013-02-11,-0.5468,-0.6288095238095238,1.0
2013-02-12,-0.5468,-0.6247238095238096,1.0
2013-02-13,-0.5468,-0.6206380952380952,1.0
2013-02-14,-0.5468,-0.616552380952381,1.0
2013-02-15,-0.6817,-0.6188904761904762,1.0
2013-02-18,-0.6817,-0.6205190476190475,1.0
2013-02-19,-0.6817,-0.6221476190476191,1.0
2013-02-20,-0.6817,-0.6237761904761905,1.0
2013-02-21,-0.6817,-0.6254047619047619,1.0
2013-02-22,-0.6384,-0.6249714285714285,1.0
2013-02-25,-0.6384,-0.6229666666666666,1.0
2013-02-26,-0.6384,-0.6209619047619047,1.0
2013-02-27,-0.6384,-0.6189571428571428,1.0
2013-02-28,-0.6384,-0.6169523809523809,1.0
2013-03-01,-0.5247,-0.6095333333333333,1.0
2013-03-04,-0.5247,-0.6065095238095237,1.0
2013-03-05,-0.5247,-0.6034857142857143,1.0
2013-03-06,-0.5247,-0.6004619047619048,1.0
2013-03-07,-0.5247,-0.5974380952380952,1.0
2013-03-08,-0.7657,-0.6058904761904762,1.0
2013-03-11,-0.7657,-0.6163142857142857,1.0
2013-03-12,-0.7657,-0.6267380952380952,1.0
2013-03-13,-0.7657,-0.6371619047619047,1.0
2013-03-14,-0.7657,-0.6475857142857142,1.0
2013-03-15,-0.8013,-0.659704761904762,1.0
2013-03-18,-0.8013,-0.6654,1.0
2013-03-19,-0.8013,-0.6710952380952381,1.0
2013-03-20,-0.8013,-0.6767904761904763,1.0
2013-03-21,-0.8013,-0.6824857142857143,1.0
2013-03-22,-0.5889,-0.6780666666666667,1.0
2013-03-25,-0.5889,-0.6757095238095238,1.0
2013-03-26,-0.5889,-0.673352380952381,1.0
2013-03-27,-0.5889,-0.6709952380952381,1.0
2013-03-28,-0.5889,-0.6686380952380953,1.0
2013-03-29,-0.6435,-0.6688809523809524,1.0
2013-04-01,-0.6435,-0.6745380952380954,1.0
2013-04-02,-0.6435,-0.6801952380952381,1.0
2013-04-03,-0.6435,-0.685852380952381,1.0
2013-04-04,-0.6435,-0.6915095238095238,1.0
2013-04-05,-0.565,-0.6934285714285715,1.0
2013-04-08,-0.565,-0.6838714285714286,1.0
2013-04-09,-0.565,-0.6743142857142858,1.0
