,date,EM,21d,200d,market_cross,EM_return,21d_vol,200d_vol,market_vol_cross,SP500,sp500_return,EM_v_sp500,50d_hit,200d_hit,EM_v_sp500_hit,index_x,DXY,21dma_dxy,200dma_dxy,dxy_signal,index_y,AUDCHF,21dma_audchf,200dma_audchf,audchf_signal,CRB CMDT,CRB RIND,commodity_tr,21d_cmdty,200d_cmdty,commodity_cross,technicals,volatility,currency,commodities,EM Regime Model,1M,3M
1472,2009-02-18,16.782,17.402714285714286,25.208579999999998,-1.0,-0.0071250746744129165,0.03791273774657303,0.049196159812751175,1.0,,,,,,,3687.0,88.007,85.785,79.553635,-1.0,3687.0,0.7507,0.7562809523809524,0.8662345,-1.0,314.25,336.17,325.21000000000004,329.42404761904766,404.128325,-1.0,,1.0,-1.0,-1.0,,0.08699797401978304,0.44053152186866895
1473,2009-02-19,16.623,17.422761904761906,25.10875,-1.0,-0.009519604894555304,0.03385026989299216,0.049197241423489746,1.0,,,,,,,3688.0,87.439,85.8622380952381,79.62408,-1.0,3688.0,0.7554,0.7558999999999999,0.8650410000000001,-1.0,315.13,337.87,326.5,329.3092857142857,403.3054,-1.0,,1.0,-1.0,-1.0,,0.08247608734885392,0.4588221139385189
1474,2009-02-20,16.202,17.380809523809525,25.004769999999997,-1.0,-0.025652587145022804,0.032147388304955254,0.04920937619349504,1.0,,,,,,,3689.0,86.488,85.90833333333333,79.6923,-1.0,3689.0,0.7453,0.7554238095238096,0.8637604999999999,-1.0,311.19,333.73,322.46000000000004,328.97547619047623,402.44972499999994,-1.0,,1.0,-1.0,-1.0,,0.21330699913590911,0.46883100851746673
1475,2009-02-23,15.803,17.346761904761905,24.904305,-1.0,-0.024934895981332823,0.03178042954103753,0.0491966641035348,1.0,,,,,,,3690.0,87.24,85.98604761904761,79.76327500000001,-1.0,3690.0,0.7499,0.7552,0.862488,-1.0,310.56,334.63,322.595,328.5771428571429,401.60765,-1.0,,1.0,-1.0,-1.0,,0.20154401063089278,0.5126241852812756
1476,2009-02-24,16.669,17.34390476190476,24.80632,-1.0,0.05335091153398421,0.033895243408875515,0.04935399177789545,1.0,,,,,,,3691.0,86.895,86.08928571428571,79.835725,-1.0,3691.0,0.7553,0.7554428571428572,0.8612909999999999,-1.0,310.38,334.12,322.25,328.03285714285715,400.78392499999995,-1.0,,1.0,-1.0,-1.0,,0.15987761713360116,0.4511968324434579
1477,2009-02-25,16.383,17.31809523809524,24.708385000000003,-1.0,-0.0173064951228247,0.03397922691261709,0.049362193139222646,1.0,,,,,,,3692.0,87.906,86.255,79.915565,-1.0,3692.0,0.7568,0.7555047619047619,0.8601420000000001,-1.0,310.38,334.12,322.25,327.6590476190476,399.955,-1.0,,1.0,-1.0,-1.0,,0.2122932307880121,0.45950070194714043
1478,2009-02-26,16.24,17.27114285714286,24.607425,-1.0,-0.008766877104594457,0.033721560668581785,0.04934907695354453,1.0,,,,,,,3693.0,87.727,86.40047619047618,79.99470500000001,-1.0,3693.0,0.7543,0.7549095238095238,0.858989,-1.0,313.69,338.11,325.9,327.56714285714287,399.151425,-1.0,,1.0,-1.0,-1.0,,0.18682266009852233,0.5177955665024632
1479,2009-02-27,15.984,17.170428571428573,24.504315000000002,-1.0,-0.015889112827334125,0.03160807874199757,0.0493521700318595,1.0,,,,,,,3694.0,88.008,86.5305238095238,80.075305,-1.0,3694.0,0.7467,0.754652380952381,0.8578115,-1.0,311.41,334.99,323.20000000000005,327.4871428571428,398.34055,-1.0,,1.0,-1.0,-1.0,,0.14364364364364368,0.5656906906906907
1480,2009-03-02,15.012,17.06714285714286,24.395905,-1.0,-0.06273834063342323,0.03246239212150181,0.04952340993353562,1.0,,,,,,,3695.0,88.94,86.67057142857142,80.160055,-1.0,3695.0,0.7406,0.7547380952380953,0.856592,-1.0,309.26,333.5,321.38,327.1145238095238,397.520575,-1.0,,1.0,-1.0,-1.0,,0.24427124966693303,0.7372768451905141
1481,2009-03-03,15.223,16.98,24.284645,-1.0,0.013957560804342638,0.03276328557985599,0.049507553682015114,1.0,,,,,,,3696.0,88.91,86.80566666666667,80.242915,-1.0,3696.0,0.7499,0.7555238095238096,0.8553875,-1.0,309.15,332.4,320.775,326.77785714285716,396.6994,-1.0,,1.0,-1.0,-1.0,,0.26755567233790956,0.6884319779281349
1482,2009-03-04,16.292,16.95204761904762,24.176345,-1.0,0.06786674770904925,0.036416583669321045,0.04975703259859146,1.0,,,,,,,3697.0,88.577,86.97361904761905,80.323065,-1.0,3697.0,0.7585,0.7562142857142857,0.854182,-1.0,312.91,334.34,323.625,326.5338095238095,395.91254999999995,-1.0,,1.0,-1.0,-1.0,,0.24864964399705358,0.5217284556837711
1483,2009-03-05,15.622,16.868142857142857,24.06466,-1.0,-0.041994012598060695,0.03669711976445066,0.04982757118330179,1.0,,,,,,,3698.0,89.105,87.13566666666668,80.403475,-1.0,3698.0,0.7475,0.7563238095238095,0.8529065,-1.0,312.84,334.88,323.86,326.25619047619045,395.14915,-1.0,,1.0,-1.0,-1.0,,0.3180770707975933,0.6163743438740239
1484,2009-03-06,15.886,16.790714285714287,23.957584999999998,-1.0,0.016758041022834614,0.0369135851211444,0.04984134659364415,1.0,,,,,,,3699.0,88.512,87.25257142857143,80.48164,-1.0,3699.0,0.7418,0.7552809523809524,0.8516340000000001,-1.0,313.37,333.95,323.65999999999997,326.052380952381,394.388275,-1.0,,1.0,-1.0,-1.0,,0.28005791262747093,0.5928490494775274
1485,2009-03-09,15.577,16.681,23.85086,-1.0,-0.019642750866471482,0.03657140895144859,0.0498514581721871,1.0,,,,,,,3700.0,89.009,87.427,80.56204,-1.0,3700.0,0.7317,0.7527904761904762,0.850337,-1.0,311.72,331.62,321.67,325.6409523809524,393.62067499999995,-1.0,,1.0,-1.0,-1.0,,0.2754702445913846,0.5993451884188226
1486,2009-03-10,16.842,16.588857142857144,23.749924999999998,-1.0,0.07808029926333161,0.039241646584066155,0.05018844743646535,1.0,,,,,,,3701.0,88.927,87.62390476190475,80.640475,-1.0,3701.0,0.7496,0.7508714285714285,0.8491215,-1.0,311.15,332.19,321.66999999999996,325.0554761904762,392.8551,-1.0,,1.0,-1.0,-1.0,,0.1971262320389502,0.48189051181569886
1487,2009-03-11,16.842,16.501380952380952,23.652219999999996,-1.0,0.0,0.03925789776098114,0.05017980364899927,1.0,,,,,,,3702.0,87.868,87.72204761904761,80.712695,-1.0,3702.0,0.7519,0.7506095238095238,0.8478914999999999,-1.0,308.93,330.16,319.545,324.4816666666667,392.080175,-1.0,,1.0,-1.0,-1.0,,0.2494359339745873,0.5005343783398646
1488,2009-03-12,17.489,16.49847619047619,23.558040000000002,-1.0,0.03769634525925395,0.03799171992480573,0.050265521684616885,1.0,,,,,,,3703.0,87.66,87.81176190476191,80.785805,-1.0,3703.0,0.7755,0.7513285714285715,0.8467925,-1.0,307.47,325.43,316.45000000000005,323.8407142857143,391.27994999999993,-1.0,,1.0,-1.0,-1.0,,0.2105323346103265,0.4761278517925551
1489,2009-03-13,17.587,16.475142857142856,23.461904999999998,-1.0,0.005587880887172839,0.037408486995753325,0.050255284265446995,1.0,,,,,,,3704.0,87.428,87.85371428571429,80.860995,-1.0,3704.0,0.7801,0.7523380952380953,0.8457905,-1.0,306.69,325.31,316.0,323.1978571428571,390.462475,-1.0,,1.0,-1.0,-1.0,,0.184511286745892,0.4443623130721557
1490,2009-03-16,17.602,16.45790476190476,23.36544,-1.0,0.0008525391973928413,0.037393535666052836,0.05025458178559193,1.0,,,,,,,3705.0,86.946,87.89680952380952,80.931455,-1.0,3705.0,0.7811,0.753295238095238,0.844813,-1.0,306.83,326.12,316.475,322.5204761904762,389.6498,-1.0,,1.0,-1.0,-1.0,,0.20060220429496645,0.39137598000227247
1491,2009-03-17,17.986,16.454666666666668,23.270260000000004,-1.0,0.021581145540703787,0.0376997061918986,0.05028390004421337,1.0,,,,,,,3706.0,86.933,87.90980952380953,80.99764,-1.0,3706.0,0.7824,0.7546380952380952,0.843797,-1.0,307.38,327.61,317.495,321.8916666666667,388.86362499999996,-1.0,,1.0,-1.0,-1.0,,0.18503280329144878,0.34115423106860887
1492,2009-03-18,18.363,16.524238095238093,23.179164999999998,-1.0,0.020744093044718772,0.03477181615762663,0.05030978120698761,1.0,,,,,,,3707.0,84.595,87.76761904761905,81.05457,-1.0,3707.0,0.7718,0.7560380952380953,0.842771,-1.0,305.59,325.29,315.44,321.35285714285715,388.052575,-1.0,,1.0,-1.0,-1.0,,0.1524805315035671,0.29886184174699126
1493,2009-03-19,18.242,16.593761904761905,23.09077,-1.0,-0.006611142779075764,0.03476381309718811,0.05029932494467568,1.0,,,,,,,3708.0,83.129,87.53533333333333,81.10092,-1.0,3708.0,0.7697,0.7569428571428571,0.8417535,-1.0,310.28,329.21,319.745,321.09261904761905,387.26365,-1.0,,1.0,-1.0,-1.0,,0.1036070606293169,0.30374958886087056
1494,2009-03-20,17.994,16.65904761904762,23.0027,-1.0,-0.013688258763039658,0.03485648499514757,0.050303181302085845,1.0,,,,,,,3709.0,83.841,87.364,81.149395,-1.0,3709.0,0.7747,0.7578619047619048,0.8407135000000001,-1.0,310.75,329.01,319.88,320.77738095238095,386.460375,-1.0,,1.0,-1.0,-1.0,,0.14265866399911076,0.32844281427142374
1495,2009-03-23,19.658,16.823619047619047,22.917285000000003,-1.0,0.08844601114951056,0.03871887129081255,0.05066228396494683,1.0,,,,,,,3710.0,83.426,87.21819047619047,81.198475,-1.0,3710.0,0.7932,0.7601428571428572,0.8397669999999999,-1.0,314.0,333.42,323.71000000000004,320.83690476190475,385.66702499999997,-1.0,,1.0,-1.0,-1.0,,0.037135008647878776,0.17194017702716446
1496,2009-03-24,18.988,16.975285714285715,22.83518,-1.0,-0.03467717945536604,0.03920373381290624,0.050654989613442336,1.0,,,,,,,3711.0,83.858,87.05714285714286,81.250195,-1.0,3711.0,0.7871,0.7619142857142857,0.838787,-1.0,314.17,333.04,323.605,320.885,384.886175,-1.0,,1.0,-1.0,-1.0,,0.09037286707394143,0.2210870023172531
1497,2009-03-25,19.334,17.102190476190476,22.755255000000002,-1.0,0.018058003353342088,0.03793168823107414,0.05067710116993088,1.0,,,,,,,3712.0,83.808,86.91014285714284,81.30203499999999,-1.0,3712.0,0.7824,0.7632047619047619,0.8377925,-1.0,313.78,332.94,323.36,320.9378571428571,384.091325,-1.0,,1.0,-1.0,-1.0,,0.09113478845557044,0.225561187545257
1498,2009-03-26,19.861,17.26780952380952,22.68204,-1.0,0.02689280577424094,0.03773765798578358,0.05070031372611686,1.0,,,,,,,3713.0,84.165,86.732,81.355445,-1.0,3713.0,0.7908,0.7648238095238095,0.8367755000000001,-1.0,315.2,334.81,325.005,321.06904761904764,383.300325,-1.0,,1.0,-1.0,-1.0,,0.026534414178540855,0.2285886914052666
1499,2009-03-27,19.274,17.412285714285712,22.60847,-1.0,-0.030000972387558812,0.03851860957082144,0.05072951567420251,1.0,,,,,,,3714.0,85.111,86.60742857142857,81.41585,-1.0,3714.0,0.7938,0.7667047619047619,0.835807,-1.0,317.53,336.21,326.87,321.1152380952381,382.50800000000004,-1.0,,1.0,-1.0,-1.0,,0.054270001037667326,0.2726989727093494
1500,2009-03-30,18.28,17.521619047619048,22.528940000000002,-1.0,-0.052949471403091725,0.04047467515433737,0.05084920091787039,1.0,,,,,,,3715.0,85.869,86.50557142857144,81.478025,-1.0,3715.0,0.7825,0.7684095238095239,0.834741,-1.0,317.31,336.75,327.03,321.29761904761904,381.71160000000003,-1.0,,1.0,-1.0,-1.0,,0.1700765864332603,0.3518599562363238
1501,2009-03-31,18.679,17.696238095238094,22.449555,-1.0,0.021592332151161985,0.0373346245024955,0.05086982812202011,1.0,,,,,,,3716.0,85.43,86.33842857142857,81.53897,-1.0,3716.0,0.7876,0.770647619047619,0.833703,-1.0,320.47,339.34,329.905,321.7035714285714,380.9282,-1.0,,1.0,-1.0,-1.0,,0.1555757802880242,0.30959901493655995
1502,2009-04-01,19.296,17.890190476190476,22.372670000000003,-1.0,0.03249792236760887,0.03764074386016159,0.050930029910632064,1.0,,,,,,,3717.0,85.503,86.17619047619048,81.60182,-1.0,3717.0,0.801,0.7730809523809524,0.8327405,-1.0,321.05,339.52,330.28499999999997,322.1564285714286,380.14655,-1.0,,1.0,-1.0,-1.0,,0.13500207296849087,0.290889303482587
1503,2009-04-02,20.343,18.08309523809524,22.300285000000002,-1.0,0.052839051825039784,0.0366409292643002,0.051080134630303996,1.0,,,,,,,3718.0,84.446,85.97947619047619,81.661615,-1.0,3718.0,0.811,0.7755809523809523,0.8319025000000001,-1.0,324.7,341.34,333.02,322.60380952380956,379.3604,-1.0,,1.0,-1.0,-1.0,,0.15096101853217325,0.1908764685641251
1504,2009-04-03,20.591,18.319714285714287,22.229984999999996,-1.0,0.012117214756194884,0.03460539337059295,0.05109061009320521,1.0,,,,,,,3719.0,84.165,85.74423809523809,81.72064,-1.0,3719.0,0.8089,0.7785047619047619,0.8310565,-1.0,327.92,346.16,337.04,323.2314285714286,378.591025,-1.0,,1.0,-1.0,-1.0,,0.12690010198630475,0.1739594968675633
1505,2009-04-06,20.335,18.531571428571425,22.158134999999998,-1.0,-0.012510547766821726,0.03503953805059747,0.05109453836552463,1.0,,,,,,,3720.0,84.571,85.55657142857143,81.78118,-1.0,3720.0,0.8109,0.7817952380952381,0.8302174999999999,-1.0,326.87,347.01,336.94,323.86380952380955,377.8289,-1.0,,1.0,-1.0,-1.0,,0.16065896238013266,0.16075731497418233
1506,2009-04-07,19.868,18.73590476190476,22.089615,-1.0,-0.02323314211408388,0.03520876255933927,0.05106949469000362,1.0,,,,,,,3721.0,85.288,85.37938095238094,81.845775,-1.0,3721.0,0.812,0.7856190476190477,0.8294079999999999,-1.0,328.32,349.52,338.91999999999996,324.68523809523805,377.06809999999996,-1.0,,1.0,-1.0,-1.0,,0.15839540970404675,0.17430038252466273
1507,2009-04-08,20.162,18.894,22.022075,-1.0,0.014689247386645638,0.03177261230034493,0.05108269555009421,1.0,,,,,,,3722.0,85.361,85.20957142857144,81.912435,-1.0,3722.0,0.8145,0.7887095238095237,0.8286034999999999,-1.0,326.68,349.88,338.28,325.4761904761905,376.29654999999997,-1.0,,1.0,-1.0,-1.0,,0.1795952782462058,0.1779089376053964
1508,2009-04-09,21.043,19.094047619047622,21.959690000000002,-1.0,0.042768318624736484,0.03255698421433598,0.05118294948568262,1.0,,,,,,,3723.0,85.786,85.11042857142859,81.977655,-1.0,3723.0,0.8315,0.7924999999999999,0.8278335,-1.0,329.17,350.88,340.025,326.45142857142855,375.55032499999993,-1.0,,1.0,-1.0,-1.0,,0.10373996103217231,0.1151927006605522
1509,2009-04-13,21.171,19.269380952380953,21.894625,-1.0,0.006064357430316481,0.0319672766322034,0.05116272063042395,1.0,,,,,,,3725.0,84.635,84.88819047619047,82.102755,-1.0,3725.0,0.8292,0.7974714285714286,0.8262815,-1.0,329.07,350.89,339.98,328.7159523809524,374.098975,-1.0,,1.0,-1.0,-1.0,,0.10490765670020319,0.1163383874167494
1510,2009-04-14,20.832,19.423904761904762,21.83373,-1.0,-0.016142054660644112,0.03243485336568409,0.05111995665657979,1.0,,,,,,,3726.0,84.642,84.77847619047618,82.160905,-1.0,3726.0,0.8242,0.7995238095238095,0.8254745,-1.0,328.9,350.34,339.62,329.8180952380952,373.39372499999996,-1.0,,1.0,-1.0,-1.0,,0.08170122887864806,0.14688940092165903
1511,2009-04-15,21.133,19.59204761904762,21.772745,-1.0,0.014345533753856278,0.032418509241779817,0.051126589674143116,1.0,,,,,,,3727.0,85.081,84.69028571428572,82.22341,-1.0,3727.0,0.8326,0.8019142857142858,0.8247185,-1.0,330.7,354.61,342.655,331.01619047619045,372.7015,-1.0,,1.0,-1.0,-1.0,,0.08157857379453937,0.19126484644868214
1512,2009-04-16,21.314,19.75052380952381,21.711399999999998,-1.0,0.008528334018749523,0.03228416058046855,0.05112756983826381,1.0,,,,,,,3728.0,85.227,84.72038095238095,82.28708,-1.0,3728.0,0.8262,0.804504761904762,0.8239055000000001,-1.0,331.71,356.06,343.885,332.37071428571426,371.999925,-1.0,,1.0,-1.0,-1.0,,0.06249413531012493,0.18330674673923242
1513,2009-04-17,21.163,19.883857142857146,21.652295000000002,-1.0,-0.007109759920447812,0.032310203786328845,0.0511165385554276,1.0,,,,,,,3729.0,85.981,84.85619047619048,82.356505,-1.0,3729.0,0.8413,0.8079142857142857,0.823202,-1.0,336.41,360.69,348.55,333.742380952381,371.30835,-1.0,,1.0,-1.0,-1.0,,0.12951849926758974,0.20394084014553693
1514,2009-04-20,20.132,19.973857142857145,21.592734999999998,-1.0,-0.04994378496420301,0.034515158200986024,0.05119330310327385,1.0,,,,,,,3730.0,86.637,84.98933333333333,82.43011499999999,-1.0,3730.0,0.8142,0.8097952380952381,0.822336,-1.0,334.67,359.16,346.915,335.0297619047619,370.618725,-1.0,,1.0,-1.0,-1.0,,0.20082455791774279,0.3107987283926086
1515,2009-04-21,20.561,20.096095238095238,21.53578,-1.0,0.021085488622350896,0.0344231621078112,0.05122003631386483,1.0,,,,,,,3731.0,86.579,85.13947619047619,82.50365,-1.0,3731.0,0.8307,0.8115809523809525,0.8215475000000001,-1.0,336.25,359.45,347.85,336.17928571428575,369.93745,-1.0,,1.0,-1.0,-1.0,,0.1794173435144204,0.2796070230047176
1516,2009-04-22,20.388,20.130857142857142,21.478529999999996,-1.0,-0.008449585058669076,0.028923469666452487,0.051221851735346484,1.0,,,,,,,3732.0,86.191,85.25057142857143,82.574285,-1.0,3732.0,0.8208,0.8131857142857142,0.8206935,-1.0,335.66,358.08,346.87,337.28714285714284,369.26252500000004,-1.0,,1.0,-1.0,-1.0,,0.16725524818520676,0.28766921718658023
1517,2009-04-23,20.704,20.21257142857143,21.420905,-1.0,0.01538042584069481,0.027813882722046993,0.05122683846895966,1.0,,,,,,,3733.0,85.517,85.33195238095239,82.64065999999998,-1.0,3733.0,0.8223,0.8150857142857143,0.8198495,-1.0,340.62,363.9,352.26,338.66333333333336,368.62182499999994,-1.0,,1.0,-1.0,-1.0,,0.15455950540958274,0.30395092735703244
1518,2009-04-24,21.096,20.29647619047619,21.368495,-1.0,0.018756530732495575,0.027831796851303388,0.051231794219341285,1.0,,,,,,,3734.0,84.714,85.35809523809523,82.703285,-1.0,3734.0,0.8234,0.8166380952380953,0.8190045,-1.0,341.16,364.7,352.93,339.99309523809524,367.9911,-1.0,,1.0,-1.0,-1.0,,0.1466628744785743,0.27355896852483896
