,date,BFCIUS,50dma,200dma,bfcius_signal
4471,2012-02-21,-0.433,-0.860000000000002,-0.9267050000000081,1.0
4472,2012-02-22,-0.434,-0.8405200000000019,-0.9300250000000081,1.0
4473,2012-02-23,-0.375,-0.8208200000000019,-0.933170000000008,1.0
4474,2012-02-24,-0.41,-0.8026400000000018,-0.9362550000000079,1.0
4475,2012-02-27,-0.442,-0.7842600000000018,-0.939180000000008,1.0
4476,2012-02-28,-0.41,-0.7678200000000018,-0.942260000000008,1.0
4477,2012-02-29,-0.46,-0.7541200000000018,-0.9457450000000079,1.0
4478,2012-03-01,-0.403,-0.7397200000000018,-0.9491650000000079,1.0
4479,2012-03-02,-0.388,-0.7258200000000018,-0.952565000000008,1.0
4480,2012-03-05,-0.409,-0.7122800000000018,-0.956070000000008,1.0
4481,2012-03-06,-0.579,-0.7013200000000017,-0.960395000000008,1.0
4482,2012-03-07,-0.445,-0.6856600000000017,-0.9630550000000079,1.0
4483,2012-03-08,-0.383,-0.6697200000000018,-0.9655050000000079,1.0
4484,2012-03-09,-0.304,-0.6507400000000019,-0.9675400000000081,1.0
4485,2012-03-12,-0.257,-0.6307800000000018,-0.968935000000008,1.0
4486,2012-03-13,-0.171,-0.6101200000000018,-0.9700550000000079,1.0
4487,2012-03-14,-0.216,-0.5913600000000018,-0.971105000000008,1.0
4488,2012-03-15,-0.186,-0.5735000000000018,-0.972410000000008,1.0
4489,2012-03-16,-0.202,-0.5572800000000018,-0.9736500000000079,1.0
4490,2012-03-19,-0.21,-0.5410400000000019,-0.9747150000000079,1.0
4491,2012-03-20,-0.229,-0.5259600000000018,-0.9762800000000079,1.0
4492,2012-03-21,-0.23,-0.5103000000000019,-0.9768550000000079,1.0
4493,2012-03-22,-0.285,-0.4969000000000019,-0.9770550000000078,1.0
4494,2012-03-23,-0.327,-0.4851600000000019,-0.9776850000000078,1.0
4495,2012-03-26,-0.296,-0.4727600000000019,-0.9785950000000078,1.0
4496,2012-03-27,-0.345,-0.46046000000000187,-0.9800800000000077,1.0
4497,2012-03-28,-0.308,-0.4494800000000019,-0.9815550000000077,1.0
4498,2012-03-29,-0.347,-0.4405000000000019,-0.9828650000000078,1.0
4499,2012-03-30,-0.306,-0.4321200000000019,-0.9833150000000077,1.0
4500,2012-04-02,-0.285,-0.42286000000000185,-0.9838600000000077,1.0
4501,2012-04-03,-0.244,-0.41328000000000187,-0.9848350000000078,1.0
4502,2012-04-04,-0.331,-0.4063600000000019,-0.9868600000000077,1.0
4503,2012-04-05,-0.379,-0.4000600000000019,-0.9893650000000078,1.0
4504,2012-04-06,-0.384,-0.3939400000000019,-0.9922400000000077,1.0
4505,2012-04-09,-0.453,-0.3880400000000019,-0.9954750000000077,1.0
4506,2012-04-10,-0.584,-0.38518000000000185,-0.9989900000000077,1.0
4507,2012-04-11,-0.571,-0.38374000000000186,-1.0024300000000077,1.0
4508,2012-04-12,-0.415,-0.38050000000000184,-1.0053500000000077,1.0
4509,2012-04-13,-0.472,-0.38028000000000184,-1.0083850000000076,1.0
4510,2012-04-16,-0.508,-0.38056000000000184,-1.0106600000000077,1.0
4511,2012-04-17,-0.415,-0.37940000000000185,-1.0120000000000078,1.0
4512,2012-04-18,-0.432,-0.3783400000000018,-1.0133550000000076,1.0
4513,2012-04-19,-0.424,-0.3780400000000018,-1.0144850000000076,1.0
4514,2012-04-20,-0.368,-0.3747200000000018,-1.0156550000000077,1.0
4515,2012-04-23,-0.445,-0.3749000000000018,-1.0169000000000077,1.0
4516,2012-04-24,-0.395,-0.37382000000000176,-1.0184000000000077,1.0
4517,2012-04-25,-0.298,-0.3693400000000018,-1.0195050000000077,1.0
4518,2012-04-26,-0.28,-0.3661800000000018,-1.0213250000000078,1.0
4519,2012-04-27,-0.234,-0.3624600000000018,-1.0229600000000076,1.0
4520,2012-04-30,-0.296,-0.36006000000000177,-1.0244550000000077,1.0
4521,2012-05-01,-0.229,-0.35598000000000174,-1.0256200000000077,1.0
4522,2012-05-02,-0.254,-0.35238000000000175,-1.0263250000000077,1.0
4523,2012-05-03,-0.301,-0.35090000000000177,-1.0270050000000075,1.0
4524,2012-05-04,-0.4,-0.35070000000000173,-1.0275350000000076,1.0
4525,2012-05-07,-0.389,-0.34964000000000167,-1.0282900000000077,1.0
4526,2012-05-08,-0.361,-0.3486600000000017,-1.0280050000000076,1.0
4527,2012-05-09,-0.417,-0.3478000000000017,-1.0280650000000076,1.0
4528,2012-05-10,-0.309,-0.3459200000000018,-1.0247700000000075,1.0
4529,2012-05-11,-0.409,-0.3463400000000017,-1.0221050000000076,1.0
4530,2012-05-14,-0.582,-0.3498000000000017,-1.0155050000000074,1.0
4531,2012-05-15,-0.564,-0.34950000000000175,-1.0120000000000076,1.0
4532,2012-05-16,-0.563,-0.3518600000000017,-1.0063400000000076,1.0
4533,2012-05-17,-0.7,-0.3582000000000017,-1.0023650000000075,1.0
4534,2012-05-18,-0.675,-0.3656200000000018,-0.9993100000000075,1.0
4535,2012-05-21,-0.594,-0.37236000000000175,-0.9970100000000075,1.0
4536,2012-05-22,-0.63,-0.38154000000000177,-0.9946700000000074,1.0
4537,2012-05-23,-0.629,-0.38980000000000176,-0.9928200000000074,1.0
4538,2012-05-24,-0.573,-0.3975400000000018,-0.9876300000000074,1.0
4539,2012-05-25,-0.643,-0.4063600000000017,-0.9822900000000074,1.0
4540,2012-05-28,-0.643,-0.4150200000000017,-0.9768550000000075,1.0
4541,2012-05-29,-0.614,-0.42272000000000176,-0.9726450000000075,1.0
4542,2012-05-30,-0.82,-0.43452000000000174,-0.9694500000000075,1.0
4543,2012-05-31,-0.871,-0.44624000000000175,-0.9654850000000076,1.0
4544,2012-06-01,-1.08,-0.4613000000000017,-0.9635600000000076,1.0
4545,2012-06-04,-1.054,-0.4764600000000017,-0.9624350000000077,1.0
4546,2012-06-05,-0.935,-0.4882600000000017,-0.9605950000000076,1.0
4547,2012-06-06,-0.801,-0.4981200000000017,-0.9585500000000076,1.0
4548,2012-06-07,-0.772,-0.5066200000000016,-0.9561300000000075,1.0
4549,2012-06-08,-0.723,-0.5149600000000016,-0.9527600000000076,1.0
4550,2012-06-11,-0.86,-0.5264600000000016,-0.9500600000000077,1.0
4551,2012-06-12,-0.759,-0.5367600000000016,-0.9459600000000076,1.0
4552,2012-06-13,-0.858,-0.5473000000000016,-0.9433300000000077,1.0
4553,2012-06-14,-0.711,-0.5539400000000015,-0.9395900000000077,1.0
4554,2012-06-15,-0.74,-0.5610600000000016,-0.9349450000000077,1.0
4555,2012-06-18,-0.587,-0.5637400000000015,-0.9295100000000076,1.0
4556,2012-06-19,-0.543,-0.5629200000000015,-0.9242250000000076,1.0
4557,2012-06-20,-0.439,-0.5602800000000014,-0.9189750000000076,1.0
4558,2012-06-21,-0.591,-0.5638000000000015,-0.9152100000000076,1.0
4559,2012-06-22,-0.439,-0.5631400000000015,-0.9109700000000076,1.0
4560,2012-06-25,-0.556,-0.5641000000000015,-0.9066300000000076,1.0
4561,2012-06-26,-0.523,-0.5662600000000015,-0.9020500000000077,1.0
4562,2012-06-27,-0.459,-0.5668000000000015,-0.8962200000000077,1.0
4563,2012-06-28,-0.495,-0.5682200000000016,-0.8892150000000077,1.0
4564,2012-06-29,-0.354,-0.5679400000000016,-0.8812300000000078,1.0
4565,2012-07-02,-0.352,-0.5660800000000016,-0.873775000000008,1.0
4566,2012-07-03,-0.315,-0.5644800000000016,-0.8665950000000079,1.0
4567,2012-07-04,-0.312,-0.5647600000000017,-0.858355000000008,1.0
4568,2012-07-05,-0.398,-0.5671200000000016,-0.8514050000000078,1.0
4569,2012-07-06,-0.298,-0.5684000000000016,-0.8428550000000078,1.0
4570,2012-07-09,-0.319,-0.5688600000000016,-0.8332800000000077,1.0
4571,2012-07-10,-0.364,-0.5715600000000016,-0.8250250000000078,1.0
4572,2012-07-11,-0.305,-0.5725800000000016,-0.8171950000000078,1.0
4573,2012-07-12,-0.334,-0.5732400000000016,-0.8101350000000077,1.0
4574,2012-07-13,-0.265,-0.5705400000000016,-0.8027750000000077,1.0
4575,2012-07-16,-0.291,-0.5685800000000016,-0.7962600000000077,1.0
4576,2012-07-17,-0.258,-0.5665200000000017,-0.7897950000000078,1.0
4577,2012-07-18,-0.217,-0.5625200000000016,-0.7835800000000078,1.0
4578,2012-07-19,-0.209,-0.5605200000000016,-0.7774450000000078,1.0
4579,2012-07-20,-0.287,-0.5580800000000016,-0.7722050000000078,1.0
4580,2012-07-23,-0.376,-0.5539600000000016,-0.7661000000000078,1.0
4581,2012-07-24,-0.482,-0.5523200000000016,-0.7609950000000077,1.0
4582,2012-07-25,-0.458,-0.5502200000000016,-0.7551000000000078,1.0
4583,2012-07-26,-0.342,-0.5430600000000015,-0.7487150000000078,1.0
4584,2012-07-27,-0.17,-0.5329600000000015,-0.7424500000000077,1.0
4585,2012-07-30,-0.231,-0.5257000000000016,-0.7368750000000077,1.0
4586,2012-07-31,-0.29,-0.5189000000000016,-0.7307300000000077,1.0
4587,2012-08-01,-0.286,-0.5120400000000016,-0.7253000000000077,1.0
4588,2012-08-02,-0.239,-0.5053600000000016,-0.7212800000000077,1.0
4589,2012-08-03,-0.118,-0.4948600000000015,-0.7168750000000077,1.0
4590,2012-08-06,-0.11,-0.4842000000000015,-0.7103600000000077,1.0
4591,2012-08-07,-0.089,-0.47370000000000145,-0.7023500000000077,1.0
4592,2012-08-08,-0.048,-0.45826000000000144,-0.6948550000000077,1.0
4593,2012-08-09,-0.004,-0.4409200000000015,-0.6878200000000076,1.0
4594,2012-08-10,0.0,-0.41932000000000147,-0.6809950000000076,1.0
4595,2012-08-13,0.054,-0.3971600000000015,-0.6738700000000075,1.0
4596,2012-08-14,0.018,-0.3781000000000015,-0.6675350000000075,1.0
4597,2012-08-15,0.015,-0.36178000000000154,-0.6588000000000076,1.0
4598,2012-08-16,0.007,-0.34620000000000156,-0.6507650000000076,1.0
4599,2012-08-17,0.015,-0.33144000000000157,-0.6435600000000078,1.0
4600,2012-08-20,0.043,-0.31338000000000155,-0.6358500000000078,1.0
4601,2012-08-21,0.02,-0.29780000000000156,-0.6281750000000078,1.0
4602,2012-08-22,-0.002,-0.2806800000000016,-0.6199550000000077,1.0
4603,2012-08-23,-0.021,-0.26688000000000156,-0.6112850000000077,1.0
4604,2012-08-24,0.017,-0.2517400000000016,-0.6029300000000078,1.0
4605,2012-08-27,-0.061,-0.2412200000000016,-0.5944350000000078,1.0
4606,2012-08-28,-0.038,-0.23112000000000163,-0.5860850000000078,1.0
4607,2012-08-29,-0.096,-0.22426000000000162,-0.5773100000000079,1.0
4608,2012-08-30,-0.162,-0.21568000000000165,-0.5688100000000079,1.0
4609,2012-08-31,-0.188,-0.21066000000000165,-0.5611500000000079,1.0
4610,2012-09-03,-0.189,-0.20332000000000164,-0.5540100000000079,1.0
4611,2012-09-04,-0.143,-0.19572000000000167,-0.5469450000000079,1.0
4612,2012-09-05,-0.107,-0.18868000000000165,-0.5406700000000079,1.0
4613,2012-09-06,0.028,-0.17822000000000165,-0.5336450000000079,1.0
4614,2012-09-07,0.108,-0.16898000000000166,-0.5260150000000078,1.0
4615,2012-09-10,0.006,-0.16182000000000166,-0.5190500000000078,1.0
4616,2012-09-11,0.057,-0.15438000000000163,-0.5118450000000078,1.0
4617,2012-09-12,0.104,-0.14606000000000163,-0.5042800000000078,1.0
4618,2012-09-13,0.213,-0.13384000000000162,-0.4955300000000078,1.0
4619,2012-09-14,0.253,-0.12282000000000164,-0.4875750000000078,1.0
4620,2012-09-17,0.271,-0.11102000000000163,-0.47945500000000785,1.0
4621,2012-09-18,0.332,-0.09710000000000164,-0.4711600000000079,1.0
4622,2012-09-19,0.363,-0.08374000000000166,-0.4623050000000079,1.0
4623,2012-09-20,0.322,-0.07062000000000165,-0.4538950000000079,1.0
4624,2012-09-21,0.311,-0.05910000000000165,-0.44574500000000783,1.0
4625,2012-09-24,0.285,-0.04758000000000165,-0.4375150000000078,1.0
4626,2012-09-25,0.222,-0.03798000000000165,-0.43024500000000787,1.0
4627,2012-09-26,0.159,-0.03046000000000165,-0.42372500000000785,1.0
4628,2012-09-27,0.245,-0.02138000000000165,-0.4168850000000078,1.0
4629,2012-09-28,0.181,-0.012020000000001651,-0.41056500000000784,1.0
4630,2012-10-01,0.165,-0.001200000000001651,-0.4043100000000078,1.0
4631,2012-10-02,0.204,0.012519999999998348,-0.39765500000000786,1.0
4632,2012-10-03,0.272,0.02711999999999835,-0.39015500000000786,1.0
4633,2012-10-04,0.322,0.04039999999999835,-0.3826450000000078,1.0
4634,2012-10-05,0.385,0.05149999999999835,-0.37445500000000775,1.0
4635,2012-10-08,0.344,0.06299999999999835,-0.36646000000000784,1.0
4636,2012-10-09,0.297,0.07473999999999835,-0.35895500000000785,1.0
4637,2012-10-10,0.295,0.08635999999999834,-0.3517100000000079,1.0
4638,2012-10-11,0.339,0.09791999999999834,-0.3446200000000079,1.0
4639,2012-10-12,0.334,0.10695999999999835,-0.3378850000000079,1.0
4640,2012-10-15,0.368,0.11651999999999836,-0.33093500000000786,1.0
4641,2012-10-16,0.407,0.12643999999999836,-0.32398500000000785,1.0
4642,2012-10-17,0.476,0.13691999999999838,-0.31654000000000787,1.0
4643,2012-10-18,0.495,0.14689999999999837,-0.3092900000000079,1.0
4644,2012-10-19,0.388,0.15465999999999835,-0.30278000000000793,1.0
4645,2012-10-22,0.412,0.16181999999999835,-0.29614000000000795,1.0
4646,2012-10-23,0.279,0.16703999999999833,-0.2899450000000079,1.0
4647,2012-10-24,0.324,0.17321999999999832,-0.2840400000000079,1.0
4648,2012-10-25,0.34,0.17987999999999832,-0.27836000000000793,1.0
4649,2012-10-26,0.234,0.18425999999999831,-0.2735650000000079,1.0
4650,2012-10-29,0.223,0.18785999999999833,-0.2687100000000079,1.0
4651,2012-10-30,0.222,0.19189999999999835,-0.2639850000000079,1.0
4652,2012-10-31,0.171,0.19535999999999834,-0.2597450000000079,1.0
4653,2012-11-01,0.262,0.20101999999999837,-0.2549650000000079,1.0
4654,2012-11-02,0.31,0.2068799999999984,-0.2499650000000079,1.0
4655,2012-11-05,0.268,0.2134599999999984,-0.2448850000000079,1.0
4656,2012-11-06,0.335,0.22091999999999842,-0.23957500000000792,1.0
4657,2012-11-07,0.25,0.22783999999999843,-0.23511000000000792,1.0
4658,2012-11-08,0.246,0.23599999999999846,-0.23099500000000792,1.0
4659,2012-11-09,0.256,0.24487999999999846,-0.22730000000000794,1.0
4660,2012-11-12,0.328,0.25521999999999845,-0.2231900000000079,1.0
4661,2012-11-13,0.309,0.26425999999999844,-0.21928000000000794,1.0
4662,2012-11-14,0.255,0.27149999999999846,-0.21558000000000793,1.0
4663,2012-11-15,0.213,0.27519999999999845,-0.21232000000000792,1.0
4664,2012-11-16,0.3,0.27903999999999846,-0.20815000000000794,1.0
4665,2012-11-19,0.362,0.2861599999999984,-0.20416000000000792,1.0
4666,2012-11-20,0.396,0.2929399999999984,-0.19993500000000794,1.0
4667,2012-11-21,0.437,0.2995999999999984,-0.19514000000000795,1.0
4668,2012-11-22,0.431,0.30395999999999845,-0.19079500000000796,1.0
4669,2012-11-23,0.46,0.3080999999999985,-0.18639500000000794,1.0
4670,2012-11-26,0.477,0.31221999999999844,-0.18193000000000797,1.0
4671,2012-11-27,0.461,0.3147999999999984,-0.17746000000000797,1.0
4672,2012-11-28,0.463,0.3167999999999984,-0.17297500000000798,1.0
4673,2012-11-29,0.479,0.31993999999999845,-0.168705000000008,1.0
4674,2012-11-30,0.408,0.32187999999999845,-0.164615000000008,1.0
4675,2012-12-03,0.374,0.32365999999999845,-0.16053500000000798,1.0
4676,2012-12-04,0.37,0.3266199999999984,-0.156635000000008,1.0
4677,2012-12-05,0.415,0.3317399999999984,-0.15226000000000797,1.0
4678,2012-12-06,0.411,0.3350599999999984,-0.14819000000000798,1.0
4679,2012-12-07,0.46,0.34063999999999844,-0.14395000000000796,1.0
4680,2012-12-10,0.451,0.34635999999999845,-0.13965000000000796,1.0
4681,2012-12-11,0.487,0.35201999999999845,-0.134320000000008,1.0
4682,2012-12-12,0.471,0.35599999999999843,-0.129740000000008,1.0
4683,2012-12-13,0.417,0.3578999999999985,-0.12574000000000798,1.0
4684,2012-12-14,0.324,0.3566799999999985,-0.12260000000000798,1.0
4685,2012-12-17,0.358,0.3569599999999985,-0.11952500000000796,1.0
4686,2012-12-18,0.438,0.35977999999999843,-0.11648000000000797,1.0
4687,2012-12-19,0.389,0.3616599999999984,-0.11345500000000797,1.0
4688,2012-12-20,0.386,0.3625999999999984,-0.11059500000000798,1.0
4689,2012-12-21,0.316,0.3622399999999984,-0.10800500000000797,1.0
4690,2012-12-24,0.262,0.36011999999999844,-0.10564500000000797,1.0
4691,2012-12-25,0.272,0.3574199999999984,-0.10314000000000798,1.0
4692,2012-12-26,0.207,0.35203999999999847,-0.10095500000000797,1.0
4693,2012-12-27,0.222,0.34657999999999844,-0.09842000000000796,1.0
4694,2012-12-28,0.042,0.33965999999999846,-0.09657500000000795,1.0
4695,2012-12-31,0.237,0.33615999999999846,-0.09391000000000796,1.0
4696,2013-01-01,0.242,0.33541999999999844,-0.09097500000000797,1.0
4697,2013-01-02,0.49,0.3387399999999984,-0.08698500000000797,1.0
4698,2013-01-03,0.545,0.3428399999999984,-0.08252500000000795,1.0
4699,2013-01-04,0.579,0.3497399999999984,-0.07810000000000795,1.0
4700,2013-01-07,0.584,0.3569599999999984,-0.07375500000000795,1.0
4701,2013-01-08,0.559,0.3636999999999984,-0.06974000000000796,1.0
4702,2013-01-09,0.577,0.3718199999999985,-0.06520000000000796,1.0
4703,2013-01-10,0.616,0.37889999999999846,-0.06022500000000797,1.0
4704,2013-01-11,0.653,0.38575999999999844,-0.055040000000007964,1.0
4705,2013-01-14,0.66,0.39359999999999845,-0.049475000000007964,1.0
4706,2013-01-15,0.678,0.40045999999999843,-0.04316500000000796,1.0
4707,2013-01-16,0.673,0.4089199999999984,-0.036945000000007965,1.0
4708,2013-01-17,0.66,0.4171999999999984,-0.03157000000000796,1.0
4709,2013-01-18,0.727,0.42661999999999844,-0.02557500000000796,1.0
4710,2013-01-21,0.744,0.43493999999999844,-0.01931500000000796,1.0
4711,2013-01-22,0.72,0.4431599999999984,-0.013640000000007962,1.0
4712,2013-01-23,0.731,0.4526799999999984,-0.007825000000007963,1.0
4713,2013-01-24,0.724,0.4628999999999984,-0.0020850000000079624,1.0
4714,2013-01-25,0.706,0.4710199999999984,0.0032849999999920378,1.0
4715,2013-01-28,0.674,0.4772599999999984,0.008879999999992038,1.0
4716,2013-01-29,0.717,0.4836799999999984,0.014439999999992037,1.0
4717,2013-01-30,0.628,0.4874999999999984,0.019069999999992038,1.0
4718,2013-01-31,0.653,0.4919399999999983,0.023734999999992037,1.0
4719,2013-02-01,0.645,0.4956399999999983,0.02812999999999204,1.0
4720,2013-02-04,0.515,0.4963999999999983,0.03218499999999204,1.0
4721,2013-02-05,0.586,0.4988999999999983,0.03625999999999204,1.0
4722,2013-02-06,0.598,0.5015999999999983,0.040519999999992035,1.0
4723,2013-02-07,0.615,0.5043199999999982,0.04509999999999204,1.0
4724,2013-02-08,0.637,0.5088999999999982,0.050284999999992044,1.0
4725,2013-02-11,0.649,0.5143999999999983,0.05547499999999204,1.0
4726,2013-02-12,0.697,0.5209399999999982,0.060764999999992034,1.0
4727,2013-02-13,0.696,0.5265599999999983,0.06632999999999203,1.0
4728,2013-02-14,0.741,0.5331599999999983,0.07157999999999203,1.0
4729,2013-02-15,0.769,0.5393399999999982,0.07746999999999203,1.0
4730,2013-02-18,0.771,0.5457399999999982,0.08423499999999202,1.0
4731,2013-02-19,0.797,0.5519399999999982,0.09103999999999203,1.0
4732,2013-02-20,0.689,0.5562999999999982,0.09729999999999203,1.0
4733,2013-02-21,0.667,0.5612999999999982,0.10413499999999204,1.0
4734,2013-02-22,0.706,0.5689399999999982,0.11103999999999203,1.0
4735,2013-02-25,0.44,0.5705799999999982,0.11620999999999204,1.0
4736,2013-02-26,0.53,0.5724199999999983,0.12200999999999204,1.0
4737,2013-02-27,0.643,0.5774999999999983,0.12836999999999205,1.0
4738,2013-02-28,0.603,0.5818399999999984,0.13424999999999207,1.0
4739,2013-03-01,0.604,0.5875999999999983,0.14048499999999206,1.0
4740,2013-03-04,0.67,0.5957599999999984,0.14704999999999208,1.0
4741,2013-03-05,0.727,0.6048599999999984,0.1537549999999921,1.0
4742,2013-03-06,0.729,0.6152999999999984,0.16149999999999207,1.0
4743,2013-03-07,0.763,0.6261199999999983,0.16966999999999208,1.0
4744,2013-03-08,0.787,0.6410199999999984,0.17900499999999206,1.0
4745,2013-03-11,0.849,0.6532599999999982,0.18851999999999206,1.0
4746,2013-03-12,0.804,0.6644999999999983,0.19721499999999206,1.0
4747,2013-03-13,0.826,0.6712199999999983,0.20534999999999207,1.0
4748,2013-03-14,0.856,0.6774399999999983,0.21348999999999207,1.0
4749,2013-03-15,0.812,0.6820999999999983,0.22116499999999206,1.0
4750,2013-03-18,0.677,0.6839599999999981,0.22884999999999206,1.0
4751,2013-03-19,0.582,0.6844199999999983,0.23555499999999208,1.0
4752,2013-03-20,0.695,0.6867799999999983,0.24331999999999204,1.0
4753,2013-03-21,0.611,0.6866799999999982,0.24992999999999202,1.0
4754,2013-03-22,0.646,0.6865399999999983,0.25685999999999204,1.0
4755,2013-03-25,0.619,0.6857199999999983,0.2628899999999921,1.0
4756,2013-03-26,0.683,0.6858199999999983,0.26901999999999204,1.0
4757,2013-03-27,0.639,0.6851399999999984,0.27440999999999205,1.0
4758,2013-03-28,0.648,0.6848999999999985,0.2806049999999921,1.0
4759,2013-03-29,0.637,0.6830999999999986,0.2859849999999921,1.0
4760,2013-04-01,0.575,0.6797199999999987,0.29163999999999207,1.0
4761,2013-04-02,0.679,0.6788999999999987,0.29764999999999214,1.0
4762,2013-04-03,0.555,0.6753799999999986,0.3027199999999921,1.0
4763,2013-04-04,0.577,0.6724399999999987,0.30807999999999214,1.0
4764,2013-04-05,0.622,0.6707599999999987,0.31295999999999213,1.0
4765,2013-04-08,0.639,0.6700599999999988,0.3179149999999921,1.0
4766,2013-04-09,0.679,0.6692999999999988,0.3228849999999921,1.0
4767,2013-04-10,0.731,0.6713599999999988,0.32809999999999206,1.0
4768,2013-04-11,0.745,0.6731999999999988,0.3338149999999921,1.0
4769,2013-04-12,0.736,0.6750199999999986,0.3389849999999921,1.0
4770,2013-04-15,0.468,0.6740799999999987,0.3429199999999921,1.0
4771,2013-04-16,0.625,0.6748599999999988,0.34786499999999215,1.0
4772,2013-04-17,0.501,0.6729199999999987,0.3518949999999922,1.0
4773,2013-04-18,0.455,0.6697199999999986,0.3558399999999922,1.0
4774,2013-04-19,0.59,0.6687799999999987,0.36011499999999225,1.0
4775,2013-04-22,0.619,0.6681799999999987,0.36466499999999225,1.0
4776,2013-04-23,0.67,0.6676399999999987,0.3693049999999922,1.0
4777,2013-04-24,0.689,0.6674999999999988,0.37383499999999215,1.0
4778,2013-04-25,0.689,0.6664599999999987,0.37832499999999214,1.0
4779,2013-04-26,0.686,0.6647999999999987,0.3831899999999922,1.0
4780,2013-04-29,0.703,0.6634399999999988,0.38858499999999224,1.0
4781,2013-04-30,0.706,0.6616199999999989,0.39452499999999224,1.0
4782,2013-05-01,0.645,0.660739999999999,0.40003999999999224,1.0
4783,2013-05-02,0.686,0.6611199999999989,0.40517999999999227,1.0
4784,2013-05-03,0.767,0.6623399999999989,0.40986499999999226,1.0
4785,2013-05-06,0.76,0.668739999999999,0.41481999999999225,1.0
4786,2013-05-07,0.764,0.673419999999999,0.42008999999999225,1.0
4787,2013-05-08,0.8,0.6765599999999989,0.42551999999999224,1.0
4788,2013-05-09,0.804,0.680579999999999,0.43073499999999226,1.0
4789,2013-05-10,0.82,0.684899999999999,0.43542499999999223,1.0
4790,2013-05-13,0.792,0.687339999999999,0.43993499999999225,1.0
4791,2013-05-14,0.799,0.6887799999999991,0.44437499999999225,1.0
4792,2013-05-15,0.792,0.6900399999999991,0.4485749999999923,1.0
4793,2013-05-16,0.774,0.6902599999999991,0.4524649999999923,1.0
4794,2013-05-17,0.816,0.6908399999999992,0.4565449999999923,1.0
4795,2013-05-20,0.773,0.6893199999999993,0.4601399999999923,1.0
4796,2013-05-21,0.761,0.6884599999999993,0.46385499999999225,1.0
4797,2013-05-22,0.752,0.6869799999999994,0.46753999999999224,1.0
4798,2013-05-23,0.72,0.6842599999999993,0.4711049999999922,1.0
4799,2013-05-24,0.718,0.6823799999999994,0.4746199999999922,1.0
4800,2013-05-27,0.721,0.6832599999999993,0.4780099999999922,1.0
4801,2013-05-28,0.693,0.6854799999999993,0.4813749999999922,1.0
4802,2013-05-29,0.604,0.6836599999999993,0.4844049999999922,1.0
4803,2013-05-30,0.6,0.6834399999999994,0.48750999999999217,1.0
4804,2013-05-31,0.412,0.6787599999999994,0.48948499999999223,1.0
4805,2013-06-03,0.415,0.6746799999999993,0.4918649999999923,1.0
4806,2013-06-04,0.415,0.6693199999999994,0.4941299999999923,1.0
4807,2013-06-05,0.313,0.6627999999999993,0.4961749999999923,1.0
4808,2013-06-06,0.364,0.6571199999999991,0.4988049999999924,1.0
4809,2013-06-07,0.5,0.6543799999999992,0.5022449999999924,1.0
4810,2013-06-10,0.46,0.6520799999999991,0.5054899999999923,1.0
4811,2013-06-11,0.356,0.6456199999999991,0.5079849999999922,1.0
4812,2013-06-12,0.301,0.6405399999999992,0.5100249999999923,1.0
4813,2013-06-13,0.398,0.6369599999999993,0.5118749999999923,1.0
4814,2013-06-14,0.321,0.6309399999999993,0.5129399999999922,1.0
4815,2013-06-17,0.354,0.6252399999999992,0.5146799999999923,1.0
4816,2013-06-18,0.377,0.6191999999999992,0.5162799999999922,1.0
4817,2013-06-19,0.36,0.6117799999999992,0.5175599999999921,1.0
4818,2013-06-20,0.076,0.5983999999999992,0.5168749999999922,1.0
4819,2013-06-21,0.16,0.5868799999999992,0.5164099999999922,1.0
4820,2013-06-24,0.013,0.5777799999999992,0.5151199999999921,1.0
4821,2013-06-25,0.157,0.5684199999999993,0.5142449999999922,1.0
4822,2013-06-26,0.214,0.5626799999999992,0.5134999999999922,1.0
4823,2013-06-27,0.249,0.5585599999999992,0.5131349999999921,1.0
4824,2013-06-28,0.178,0.5503199999999991,0.5124699999999921,1.0
4825,2013-06-29,0.178,0.5414999999999992,0.5119349999999921,1.0
4826,2013-06-30,0.178,0.5316599999999991,0.5117149999999921,1.0
4827,2013-07-01,0.162,0.5211199999999991,0.5117299999999921,1.0
4828,2013-07-02,0.182,0.5109799999999991,0.5114149999999921,0.0
4829,2013-07-03,0.207,0.5013999999999992,0.5115449999999921,0.0
4830,2013-07-04,0.218,0.49169999999999914,0.5118099999999921,0.0
4831,2013-07-05,0.287,0.48331999999999914,0.5122249999999922,0.0
4832,2013-07-06,0.287,0.47615999999999914,0.5122999999999922,0.0
4833,2013-07-07,0.287,0.46817999999999915,0.5121249999999922,0.0
4834,2013-07-08,0.278,0.4583999999999991,0.5115899999999922,0.0
4835,2013-07-09,0.358,0.4503599999999991,0.5116599999999922,0.0
4836,2013-07-10,0.36,0.4422799999999991,0.5119749999999922,0.0
4837,2013-07-11,0.416,0.4345999999999991,0.5125799999999923,0.0
4838,2013-07-12,0.471,0.4279399999999991,0.5132399999999923,0.0
4839,2013-07-13,0.471,0.4209599999999991,0.5139249999999922,0.0
4840,2013-07-14,0.471,0.4145399999999991,0.5144399999999922,0.0
4841,2013-07-15,0.468,0.4079199999999991,0.5147449999999923,0.0
4842,2013-07-16,0.464,0.40135999999999905,0.5146849999999923,0.0
4843,2013-07-17,0.527,0.39641999999999905,0.5148449999999923,0.0
