,date,PE_RATIO,BEST_PE_RATIO,LBUSYW Index,S&P 500,PE_YLD,BEST_PE_YLD,PE_spread,BEST_PE_spread
8668,2013-10-26,16.9762,15.8688,0.022400000000000003,3143.16,0.05890599780869689,0.06301673724541237,0.036505997808696886,0.04061673724541237
8669,2013-10-27,16.9762,15.8688,0.022400000000000003,3143.16,0.05890599780869689,0.06301673724541237,0.036505997808696886,0.04061673724541237
8670,2013-10-28,16.9939,15.8921,0.0225,3147.36,0.058844644254703156,0.0629243460587336,0.03634464425470316,0.040424346058733594
8671,2013-10-29,17.0827,15.9756,0.022400000000000003,3165.11,0.05853875558313382,0.06259545807356218,0.036138755583133814,0.040195458073562174
8672,2013-10-30,17.0001,15.8953,0.0225,3149.93,0.058823183393038866,0.06291167829484187,0.03632318339303887,0.04041167829484187
8673,2013-10-31,16.9225,15.8306,0.0225,3138.09,0.05909292362239622,0.06316879966646874,0.036592923622396224,0.04066879966646874
8674,2013-11-01,16.9694,15.8675,0.0232,3147.21,0.05892960269661862,0.06302190011028833,0.03572960269661862,0.03982190011028833
8675,2013-11-02,16.9694,15.8675,0.0232,3147.21,0.05892960269661862,0.06302190011028833,0.03572960269661862,0.03982190011028833
8676,2013-11-03,16.9694,15.8675,0.0232,3147.21,0.05892960269661862,0.06302190011028833,0.03572960269661862,0.03982190011028833
8677,2013-11-04,17.0243,15.9319,0.023,3158.47,0.05873956638452095,0.06276715269365235,0.03573956638452095,0.03976715269365235
8678,2013-11-05,16.9767,15.8941,0.023399999999999997,3149.96,0.05890426290150618,0.06291642810854342,0.035504262901506184,0.039516428108543424
8679,2013-11-06,17.0497,15.9614,0.0232,3165.13,0.058652058393989334,0.06265114588945832,0.035452058393989336,0.03945114588945832
8680,2013-11-07,16.8244,15.7448,0.0229,3124.12,0.059437483654691994,0.06351303287434582,0.03653748365469199,0.04061303287434581
8681,2013-11-08,17.0503,15.9504,0.023799999999999998,3166.11,0.05864999442825053,0.06269435249272745,0.03484999442825053,0.03889435249272745
8682,2013-11-09,17.0503,15.9504,0.023799999999999998,3166.11,0.05864999442825053,0.06269435249272745,0.03484999442825053,0.03889435249272745
8683,2013-11-10,17.0503,15.9504,0.023799999999999998,3166.11,0.05864999442825053,0.06269435249272745,0.03484999442825053,0.03889435249272745
8684,2013-11-11,17.0617,15.9552,0.023799999999999998,3168.41,0.058610806660532075,0.06267549137585239,0.03481080666053207,0.03887549137585239
8685,2013-11-12,17.0208,15.916,0.024,3161.1,0.058751645046061285,0.06282985674792661,0.034751645046061284,0.03882985674792661
8686,2013-11-13,17.167,16.054,0.0236,3187.64,0.05825129609133803,0.06228977201943441,0.03465129609133803,0.03868977201943441
8687,2013-11-14,17.2496,16.1412,0.0232,3203.65,0.05797235877933401,0.061953262458801076,0.03477235877933401,0.03875326245880108
8688,2013-11-15,17.322400000000002,16.209600000000002,0.0232,3217.2,0.05772872119336812,0.061691836936136606,0.03452872119336812,0.03849183693613661
8689,2013-11-16,17.322400000000002,16.209600000000002,0.0232,3217.2,0.05772872119336812,0.061691836936136606,0.03452872119336812,0.03849183693613661
8690,2013-11-17,17.322400000000002,16.209600000000002,0.0232,3217.2,0.05772872119336812,0.061691836936136606,0.03452872119336812,0.03849183693613661
8691,2013-11-18,17.2583,16.1543,0.0229,3205.46,0.05794313460769601,0.061903022724599646,0.03504313460769601,0.03900302272459964
8692,2013-11-19,17.2223,16.1096,0.0232,3199.51,0.058064253903369466,0.06207478770422605,0.03486425390336947,0.03887478770422605
8693,2013-11-20,17.1593,16.014,0.023399999999999997,3188.04,0.05827743555972562,0.06244536030972899,0.034877435559725625,0.039045360309728994
8694,2013-11-21,17.299,16.1386,0.023399999999999997,3214.16,0.05780680964217585,0.06196324340401274,0.03440680964217585,0.038563243404012744
8695,2013-11-22,17.3847,16.2163,0.0232,3230.54,0.05752184392022871,0.061666348057201704,0.03432184392022871,0.038466348057201706
8696,2013-11-23,17.3847,16.2163,0.0232,3230.54,0.05752184392022871,0.061666348057201704,0.03432184392022871,0.038466348057201706
8697,2013-11-24,17.3847,16.2163,0.0232,3230.54,0.05752184392022871,0.061666348057201704,0.03432184392022871,0.038466348057201706
8698,2013-11-25,17.3631,16.2092,0.0232,3226.53,0.057593402099855445,0.06169335932680207,0.03439340209985545,0.03849335932680207
8699,2013-11-26,17.365,16.2158,0.023,3227.36,0.05758710048949036,0.06166824948507011,0.03458710048949036,0.03866824948507011
8700,2013-11-27,17.409,16.257,0.0232,3236.14,0.05744155321959906,0.061511964077012975,0.03424155321959906,0.038311964077012976
8701,2013-11-28,17.409,16.257,0.0232,3236.14,0.05744155321959906,0.061511964077012975,0.03424155321959906,0.038311964077012976
8702,2013-11-29,17.3837,16.2459,0.0233,3233.72,0.05752515287309376,0.06155399208415662,0.03422515287309376,0.03825399208415662
8703,2013-11-30,17.3837,16.2459,0.0233,3233.72,0.05752515287309376,0.06155399208415662,0.03422515287309376,0.03825399208415662
8704,2013-12-01,17.3837,16.2459,0.0233,3233.72,0.05752515287309376,0.06155399208415662,0.03422515287309376,0.03825399208415662
8705,2013-12-02,17.272100000000002,16.1632,0.023799999999999998,3225.06,0.05789683941153652,0.06186893684418927,0.03409683941153652,0.03806893684418927
8706,2013-12-03,17.2172,16.1108,0.023700000000000002,3214.95,0.05808145343029065,0.06207016411351391,0.03438145343029064,0.038370164113513905
8707,2013-12-04,17.1948,16.0926,0.0241,3211.59,0.05815711726801125,0.06214036265115643,0.03405711726801125,0.03804036265115643
8708,2013-12-05,17.1198,16.0209,0.024300000000000002,3197.76,0.058411897335249235,0.062418465878945624,0.03411189733524923,0.03811846587894562
8709,2013-12-06,17.3128,16.2023,0.0242,3233.99,0.0577607319439952,0.061719632397869435,0.0335607319439952,0.037519632397869436
8710,2013-12-07,17.3128,16.2023,0.0242,3233.99,0.0577607319439952,0.061719632397869435,0.0335607319439952,0.037519632397869436
8711,2013-12-08,17.3128,16.2023,0.0242,3233.99,0.0577607319439952,0.061719632397869435,0.0335607319439952,0.037519632397869436
8712,2013-12-09,17.3445,16.2378,0.0241,3239.99,0.05765516446135663,0.061584697434381504,0.03355516446135663,0.0374846974343815
8713,2013-12-10,17.2986,16.1957,0.023700000000000002,3229.72,0.05780814632397997,0.06174478410936236,0.034108146323979974,0.038044784109362365
8714,2013-12-11,17.1032,16.0156,0.024,3193.52,0.05846859067309041,0.062439121856190216,0.03446859067309041,0.038439121856190216
8715,2013-12-12,17.0386,15.9558,0.024300000000000002,3182.33,0.0586902679797636,0.06267313453415059,0.0343902679797636,0.03837313453415059
8716,2013-12-13,17.0362,15.958,0.0241,3182.07,0.0586985360585107,0.06266449429753101,0.034598536058510695,0.03856449429753102
8717,2013-12-14,17.0362,15.958,0.0241,3182.07,0.0586985360585107,0.06266449429753101,0.034598536058510695,0.03856449429753102
8718,2013-12-15,17.0362,15.958,0.0241,3182.07,0.0586985360585107,0.06266449429753101,0.034598536058510695,0.03856449429753102
8719,2013-12-16,17.1437,16.0605,0.0242,3202.22,0.05833046541878358,0.062264562124466856,0.03413046541878358,0.03806456212446686
8720,2013-12-17,17.0908,16.0115,0.0239,3192.33,0.058511011772415564,0.062455110389407605,0.03461101177241556,0.03855511038940761
8721,2013-12-18,17.3757,16.2817,0.0241,3245.59,0.05755163820738158,0.06141864792988447,0.033451638207381576,0.03731864792988447
8722,2013-12-19,17.3682,16.2828,0.024399999999999998,3244.15,0.05757649036745316,0.06141449873486132,0.03317649036745316,0.037014498734861324
8723,2013-12-20,17.4523,16.3762,0.024300000000000002,3259.79,0.05729903794915283,0.061064227354331285,0.03299903794915283,0.03676422735433128
8724,2013-12-21,17.4523,16.3762,0.024300000000000002,3259.79,0.05729903794915283,0.061064227354331285,0.03299903794915283,0.03676422735433128
8725,2013-12-22,17.4523,16.3762,0.024300000000000002,3259.79,0.05729903794915283,0.061064227354331285,0.03299903794915283,0.03676422735433128
8726,2013-12-23,17.6464,16.5318,0.0245,3277.62,0.056668782301205915,0.060489480879275095,0.032168782301205914,0.035989480879275094
8727,2013-12-24,17.698,16.581,0.025,3287.55,0.056503559724262624,0.06030999336590073,0.03150355972426262,0.03530999336590073
8728,2013-12-25,17.698,16.581,0.025,3287.55,0.056503559724262624,0.06030999336590073,0.03150355972426262,0.03530999336590073
8729,2013-12-26,17.7821,16.6599,0.025,3303.15,0.056236327542866144,0.06002436989417703,0.031236327542866142,0.03502436989417703
8730,2013-12-27,17.7679,16.6544,0.025,3302.66,0.0562812712813557,0.06004419252569892,0.0312812712813557,0.03504419252569892
8731,2013-12-28,17.7679,16.6544,0.025,3302.66,0.0562812712813557,0.06004419252569892,0.0312812712813557,0.03504419252569892
8732,2013-12-29,17.7679,16.6544,0.025,3302.66,0.0562812712813557,0.06004419252569892,0.0312812712813557,0.03504419252569892
8733,2013-12-30,17.7204,16.6511,0.024699999999999996,3302.3,0.056432134714791984,0.06005609239029253,0.031732134714791985,0.03535609239029254
8734,2013-12-31,17.3967,16.7165,0.0248,3315.59,0.0574821661579495,0.05982113480692729,0.0326821661579495,0.035021134806927284
8735,2014-01-01,17.3967,16.7165,0.0248,3315.59,0.0574821661579495,0.05982113480692729,0.0326821661579495,0.035021134806927284
8736,2014-01-02,17.2428,15.47,0.025,3286.69,0.057995221193773636,0.06464124111182934,0.032995221193773634,0.03964124111182934
8737,2014-01-03,17.2368,15.4679,0.025,3285.68,0.05801540889260188,0.06465001713225454,0.03301540889260188,0.03965001713225454
8738,2014-01-04,17.2368,15.4679,0.025,3285.68,0.05801540889260188,0.06465001713225454,0.03301540889260188,0.03965001713225454
8739,2014-01-05,17.2368,15.4679,0.025,3285.68,0.05801540889260188,0.06465001713225454,0.03301540889260188,0.03965001713225454
8740,2014-01-06,17.1933,15.4339,0.0248,3277.48,0.05816219108606259,0.06479243742670356,0.03336219108606259,0.03999243742670355
8741,2014-01-07,17.2972,15.5296,0.0246,3297.45,0.05781282519714173,0.06439315887080156,0.033212825197141735,0.039793158870801565
8742,2014-01-08,17.2933,15.5274,0.025099999999999997,3297.74,0.057825863195572855,0.06440228241688885,0.03272586319557286,0.03930228241688885
8743,2014-01-09,17.2997,15.5367,0.025,3298.87,0.05780447059775603,0.06436373232411001,0.03280447059775603,0.03936373232411001
8744,2014-01-10,17.3391,15.5931,0.0241,3306.49,0.05767312028882699,0.06413092970608796,0.03357312028882699,0.04003092970608796
8745,2014-01-11,17.3391,15.5931,0.0241,3306.49,0.05767312028882699,0.06413092970608796,0.03357312028882699,0.04003092970608796
8746,2014-01-12,17.3391,15.5931,0.0241,3306.49,0.05767312028882699,0.06413092970608796,0.03357312028882699,0.04003092970608796
8747,2014-01-13,17.1213,15.3988,0.023799999999999998,3265.27,0.058406779859006025,0.0649401252045614,0.03460677985900602,0.041140125204561395
8748,2014-01-14,17.3063,15.5657,0.024300000000000002,3300.61,0.05778242605294026,0.06424381813859961,0.03348242605294026,0.03994381813859961
8749,2014-01-15,17.397,15.638,0.024399999999999998,3317.75,0.057481174915215275,0.0639467962655071,0.033081174915215276,0.039546796265507105
8750,2014-01-16,17.3728,15.6203,0.0241,3313.36,0.057561245164855404,0.06401925699250334,0.03346124516485541,0.039919256992503344
8751,2014-01-17,17.3054,15.5669,0.024,3300.51,0.05778543113710172,0.06423886579858545,0.03378543113710172,0.04023886579858545
8752,2014-01-18,17.3054,15.5669,0.024,3300.51,0.05778543113710172,0.06423886579858545,0.03378543113710172,0.04023886579858545
8753,2014-01-19,17.3054,15.5669,0.024,3300.51,0.05778543113710172,0.06423886579858545,0.03378543113710172,0.04023886579858545
8754,2014-01-20,17.3054,15.5669,0.024,3300.51,0.05778543113710172,0.06423886579858545,0.03378543113710172,0.04023886579858545
8755,2014-01-21,17.3528,15.6197,0.024,3309.74,0.0576275874786778,0.06402171616612355,0.0336275874786778,0.04002171616612355
8756,2014-01-22,17.3629,15.6346,0.024399999999999998,3312.04,0.05759406550749011,0.06396070254435675,0.033194065507490114,0.03956070254435675
8757,2014-01-23,17.2087,15.5001,0.023799999999999998,3282.64,0.05811014196307682,0.06451571280185289,0.034310141963076815,0.04071571280185289
8758,2014-01-24,16.8509,15.178,0.0235,3214.13,0.059344011299099754,0.06588483331137172,0.035844011299099754,0.042384833311371724
8759,2014-01-25,16.8509,15.178,0.0235,3214.13,0.059344011299099754,0.06588483331137172,0.035844011299099754,0.042384833311371724
8760,2014-01-26,16.8509,15.178,0.0235,3214.13,0.059344011299099754,0.06588483331137172,0.035844011299099754,0.042384833311371724
8761,2014-01-27,16.7707,15.1116,0.023799999999999998,3198.57,0.05962780325210038,0.0661743296540406,0.03582780325210039,0.0423743296540406
8762,2014-01-28,16.8734,15.2194,0.0236,3218.21,0.0592648784477343,0.06570561257342603,0.035664878447734305,0.04210561257342603
8763,2014-01-29,16.7011,15.0744,0.0232,3185.7,0.059876295573345464,0.0663376320118877,0.036676295573345466,0.04313763201188771
