date,Roll_Corr,200dma,correlation_signal
2017-08-17,0.24697015522846508,0.2651129626331918,1.0
2017-08-18,0.24901508082822138,0.26432336445834365,1.0
2017-08-21,0.2559949217015946,0.2635925298460858,1.0
2017-08-22,0.26759203190514425,0.26294745920492996,0.0
2017-08-23,0.26281388650626336,0.262285154871246,0.0
2017-08-24,0.2631851947569937,0.2614614509266097,0.0
2017-08-25,0.26488321746272014,0.2606748517388685,0.0
2017-08-28,0.2687284091206324,0.26001989920101704,0.0
2017-08-29,0.26423739850196787,0.25943759125866345,0.0
2017-08-30,0.2549542397933738,0.25882258910215233,1.0
2017-08-31,0.2597859204368451,0.2582548832849522,0.0
2017-09-01,0.26230921530441365,0.2577000414371492,0.0
2017-09-05,0.2642742218661577,0.257156230688513,0.0
2017-09-06,0.26352229720991377,0.25661035633290985,0.0
2017-09-07,0.25171081914546256,0.25629513003571114,1.0
2017-09-08,0.23935340907338276,0.25598035155479726,1.0
2017-09-11,0.24432362680287106,0.25582092379383753,1.0
2017-09-12,0.241373139081747,0.2556565971490407,1.0
2017-09-13,0.24107515099077959,0.25552314642305846,1.0
2017-09-14,0.2421904494322646,0.2553834826174802,1.0
2017-09-15,0.22173071537741318,0.2551458230980069,1.0
2017-09-18,0.21487985966156425,0.2549013226787374,1.0
2017-09-19,0.21459019606179724,0.254738653807605,1.0
2017-09-20,0.21271964934779886,0.25460440984987237,1.0
2017-09-21,0.20839077299254719,0.25442844362312456,1.0
2017-09-22,0.20842856437706084,0.2542685014629253,1.0
2017-09-25,0.20307507382683881,0.2540063060184803,1.0
2017-09-26,0.2023780040931957,0.253739762315792,1.0
2017-09-27,0.203043596708614,0.25353241789671854,1.0
2017-09-28,0.1969504255603766,0.25330397852428066,1.0
2017-09-29,0.19902975596412448,0.25309451896293134,1.0
2017-10-02,0.19842404179447212,0.25284659176353036,1.0
2017-10-03,0.19912252093700322,0.2526018962917703,1.0
2017-10-04,0.19963636870574042,0.25237093778582365,1.0
2017-10-05,0.20136403689495355,0.25215942598330465,1.0
2017-10-06,0.20939720113476762,0.25199341416607923,1.0
2017-10-09,0.21414719932772983,0.25193106122671677,1.0
2017-10-10,0.21489018185955003,0.25185873104275414,1.0
2017-10-11,0.21864803344966957,0.25180863673509235,1.0
2017-10-12,0.21817366536207086,0.25175528154887095,1.0
2017-10-13,0.21948539095136557,0.25164886675384346,1.0
2017-10-16,0.22174928230787,0.2515618224254974,1.0
2017-10-17,0.22031483811460154,0.25145701232604795,1.0
2017-10-18,0.22089302807596536,0.2513338976283403,1.0
2017-10-19,0.21897653148558266,0.2511617681693523,1.0
2017-10-20,0.18133594895140032,0.2508131560488364,1.0
2017-10-23,0.18538581328993003,0.2504937658320719,1.0
2017-10-24,0.1724785849664755,0.2500855386780802,1.0
2017-10-25,0.18240677949800274,0.24976388075678801,1.0
2017-10-26,0.17677583312243744,0.24940079391344586,1.0
2017-10-27,0.12884102246728787,0.24878791549447643,1.0
2017-10-30,0.13135060164975843,0.2482235408182518,1.0
2017-10-31,0.13063110390291974,0.2476850119515041,1.0
2017-11-01,0.1143500533920242,0.24707533175218083,1.0
2017-11-02,0.1087969024712119,0.2464098294816316,1.0
2017-11-03,0.10785998769623863,0.24591969392683427,1.0
2017-11-06,0.10572493486461428,0.24540826955574932,1.0
2017-11-07,0.10611753244755862,0.24480900199618558,1.0
2017-11-08,0.10469702252768047,0.24410702456309974,1.0
2017-11-09,0.10379230171822455,0.24338736946174172,1.0
2017-11-10,0.09837839894903257,0.24263293158243365,1.0
2017-11-13,0.09608545886101298,0.24183697011124855,1.0
2017-11-14,0.08675163057973344,0.24100200631508503,1.0
2017-11-15,0.09436973687074329,0.24021007304274364,1.0
2017-11-16,0.10569050425872085,0.23948908091330065,1.0
2017-11-17,0.10733083435321675,0.23877605826956264,1.0
2017-11-20,0.09295565247324128,0.23797728925173608,1.0
2017-11-21,0.09513848018252753,0.23718040572626897,1.0
2017-11-22,0.094983065664648,0.23639836099165495,1.0
2017-11-24,0.09548471826363854,0.23562449420209114,1.0
2017-11-27,0.09623873851569581,0.234848616642997,1.0
2017-11-28,0.11255020171451872,0.23410377519375594,1.0
2017-11-29,0.10718748349562851,0.2333106100457904,1.0
2017-11-30,0.1132224186588089,0.23252625375420963,1.0
2017-12-01,0.11078646136237687,0.23176338695659687,1.0
2017-12-04,0.10586946821734618,0.2309926169685069,1.0
2017-12-05,0.1153462753122098,0.230346174385776,1.0
2017-12-06,0.11578944469326803,0.2296948595661672,1.0
2017-12-07,0.11862746871157061,0.229058958664787,1.0
2017-12-08,0.12374078478427028,0.22846386251709255,1.0
2017-12-11,0.1224671236538869,0.22787143727704573,1.0
2017-12-12,0.12295032946540044,0.22737031042623673,1.0
2017-12-13,0.12171300802768609,0.2267955827179618,1.0
2017-12-14,0.13081069947413934,0.22623459608867194,1.0
2017-12-15,0.1410429710211074,0.22572306190216374,1.0
2017-12-18,0.14578521490311144,0.22519802765965014,1.0
2017-12-19,0.14815034939127295,0.2246690367354904,1.0
2017-12-20,0.1476735814140116,0.22415408516639557,1.0
2017-12-21,0.14631708814008068,0.22363195338274683,1.0
2017-12-22,0.14723080649056544,0.22310865994313653,1.0
2017-12-26,0.14770726945994267,0.22267907096492628,1.0
2017-12-27,0.14794466981908175,0.22222735040424307,1.0
2017-12-28,0.14903465715055558,0.2217012725581078,1.0
2017-12-29,0.15502516556785415,0.2212197382707815,1.0
2018-01-02,0.15561327139625813,0.2208244511659754,1.0
2018-01-03,0.15367411210387794,0.22040205677200553,1.0
2018-01-04,0.14837647125192172,0.21982001545769556,1.0
2018-01-05,0.15225678390323588,0.2192722461138077,1.0
2018-01-08,0.14110079272328968,0.21865220596237603,1.0
2018-01-09,0.14411069303890403,0.21803593141152866,1.0
2018-01-10,0.1481208818697482,0.21744114500628206,1.0
2018-01-11,0.15369582575216872,0.21685663236682454,1.0
2018-01-12,0.15466356006748658,0.21625299644255505,1.0
2018-01-16,0.16264273892825723,0.21569353822765072,1.0
2018-01-17,0.1737629946704093,0.21520445939774618,1.0
2018-01-18,0.17883746235591025,0.2147349824539119,1.0
2018-01-19,0.1889591571289053,0.2143281933292375,1.0
2018-01-22,0.19026112274356982,0.21395952366777987,1.0
2018-01-23,0.19111219016951936,0.21359601243542486,1.0
2018-01-24,0.18921435163731629,0.21319926913481654,1.0
2018-01-25,0.18849990220790172,0.21278916668419712,1.0
2018-01-26,0.19334658669163643,0.21242734075509323,1.0
2018-01-29,0.21071029862774168,0.21211689454863106,1.0
2018-01-30,0.21912683638555905,0.21179510149178873,0.0
2018-01-31,0.2105561228090949,0.21135648092244835,1.0
2018-02-01,0.21330412674144902,0.21095699713375604,0.0
2018-02-02,0.26762224266691037,0.21083746213326923,0.0
2018-02-05,0.3842481925571692,0.21127838075878305,0.0
2018-02-06,0.3879135678710877,0.21172691222120935,0.0
2018-02-07,0.3842426381049461,0.2121286428604252,0.0
2018-02-08,0.44541567755249634,0.21283159828881135,0.0
2018-02-09,0.44308982198114316,0.21355279150859963,0.0
2018-02-12,0.4590926003432616,0.21437606776307713,0.0
2018-02-13,0.45712620651270086,0.21519245167585538,0.0
2018-02-14,0.4624450203374309,0.21603042596101868,0.0
2018-02-15,0.4791430086894664,0.21699834095525777,0.0
2018-02-16,0.4753272124938778,0.21797371294670126,0.0
2018-02-20,0.4792803394469409,0.21899992307682148,0.0
2018-02-21,0.47824191551421696,0.21996625743521922,0.0
2018-02-22,0.47051937759902784,0.22089514099707927,0.0
2018-02-23,0.48071469435327774,0.2218975968142443,0.0
2018-02-26,0.4821619528506447,0.22290825041532458,0.0
2018-02-27,0.49315463911776924,0.2240143647501685,0.0
2018-02-28,0.48583406200366275,0.22507857988888738,0.0
2018-03-01,0.4799888201815267,0.22608174453435442,0.0
2018-03-02,0.47735265687420364,0.22710159899580998,0.0
2018-03-05,0.48135831358290626,0.22804829327106335,0.0
2018-03-06,0.4829376712345835,0.22899125954029512,0.0
2018-03-07,0.4817883757061593,0.22990486992372353,0.0
2018-03-08,0.4801799741393946,0.2307944392682124,0.0
2018-03-09,0.4851859754938616,0.2317232395568688,0.0
2018-03-12,0.4838936231176531,0.2326648512605184,0.0
2018-03-13,0.4830734288238171,0.2337232348319528,0.0
2018-03-14,0.48067273454884757,0.23475859229712392,0.0
2018-03-15,0.4843350788823088,0.23580372176008768,0.0
2018-03-16,0.4858470572313988,0.2368684844990427,0.0
2018-03-19,0.49244431720043624,0.23800139877459184,0.0
2018-03-20,0.4900921031576469,0.23912740633670754,0.0
2018-03-21,0.4875776180397533,0.24023240366993623,0.0
2018-03-22,0.5043889418710636,0.2414140001073463,0.0
2018-03-23,0.5134353655090481,0.24265018241511924,0.0
2018-03-26,0.5281072315281087,0.24400025679083748,0.0
2018-03-27,0.5290040349230613,0.24540537611446178,0.0
2018-03-28,0.5261442177011153,0.24679878438474592,0.0
2018-03-29,0.5288129839207233,0.2481854873463677,0.0
2018-04-02,0.5416929611425005,0.24965478961146986,0.0
2018-04-03,0.5429747472081216,0.25112413322126736,0.0
2018-04-04,0.5471537153362714,0.25264667513919226,0.0
2018-04-05,0.5482866552897511,0.2541711660835367,0.0
2018-04-06,0.5613144533257876,0.25570580797150616,0.0
2018-04-09,0.5626684445832622,0.25725457968675164,0.0
2018-04-10,0.5640549684347623,0.2588195563302756,0.0
2018-04-11,0.5630559652704289,0.2604012434123056,0.0
2018-04-12,0.5616531631331267,0.2620235525181735,0.0
2018-04-13,0.5672245340548836,0.2636744182632232,0.0
2018-04-16,0.5729921133212237,0.2653224181187223,0.0
2018-04-17,0.5633527384327036,0.26688515895604753,0.0
2018-04-18,0.5228619976069183,0.26825709111354656,0.0
2018-04-19,0.5217357802809207,0.2696305728764791,0.0
2018-04-20,0.5266040602789348,0.2710750532752409,0.0
2018-04-23,0.4853648477873801,0.27224168220074063,0.0
2018-04-24,0.48201133649486366,0.273345771588113,0.0
2018-04-25,0.47558856726782844,0.2744014485728395,0.0
2018-04-26,0.4713758363554181,0.27544509813038975,0.0
2018-04-27,0.46476786958936234,0.27643431493431647,0.0
2018-04-30,0.4625723247260474,0.2773694190842357,0.0
2018-05-01,0.46164247188396784,0.27830201761788925,0.0
2018-05-02,0.4553880919783494,0.2791796769832823,0.0
2018-05-03,0.4510349471114743,0.28007647446347356,0.0
2018-05-04,0.4601835577364241,0.281000305401941,0.0
2018-05-07,0.44925184650495115,0.2818518481964623,0.0
2018-05-08,0.44423232157306464,0.2826930029959643,0.0
2018-05-09,0.4330201621678687,0.2834944703112214,0.0
2018-05-10,0.436610989924074,0.2843470478843991,0.0
2018-05-11,0.4380717137370577,0.2852409769334926,0.0
2018-05-14,0.43910269428327975,0.2861791954929505,0.0
2018-05-15,0.4321260797539675,0.28725651789707046,0.0
2018-05-16,0.43204905498319246,0.28833630061859716,0.0
2018-05-17,0.43671911080702197,0.28948522174452357,0.0
2018-05-18,0.4382279751373791,0.29067957657452553,0.0
2018-05-21,0.43327991774336405,0.2918523060750017,0.0
2018-05-22,0.4344142157092619,0.29304110523128113,0.0
2018-05-23,0.4326362136351824,0.2942150090265552,0.0
2018-05-24,0.4312406937067803,0.2953828407184953,0.0
2018-05-25,0.4276957351273684,0.2965360649883257,0.0
2018-05-29,0.4253115092057554,0.29752614877894357,0.0
2018-05-30,0.427153272756612,0.29860658480450303,0.0
2018-05-31,0.43214629079943817,0.2996594407361135,0.0
2018-06-01,0.4355927381360444,0.30074180875243917,0.0
